,jdobs,filter,seeing,gain,zp,ezp,programid,fieldid,ccdid,qid,filterid,moonra,moondec,moonillf,moonphase,airmass,nbad,nbadbkg,bkgstd,bkgmed,diffimgname,psfimgname,Fmcmc,Fmcmc_unc,Fmcmc_low_3sigma,Fmcmc_low_2sigma,Fmcmc_low_1sigma,Fmcmc_high_3sigma,Fmcmc_high_2sigma,Fmcmc_high_1sigma,Fratio,Fratio_unc,jdref_start,jdref_end,fcqfid
45,2458354.0065509,b'r',2.403,6.2,26.175347,3.2038e-06,1.0,858.0,3.0,2.0,2.0,298.873,-20.2466,0.921548,32.5316,1.664,0.0,0.0,6.759349847602844,1.1867098808288574,ztf_20180823506539_000858_zr_c03_o_q2_scimrefdiffimg.fits,b'ztf_20180823506539_000858_zr_c03_o_q2_diffimgpsf.fits',-54.94998546227134,25.573399732680997,-131.48900767728875,-106.23941888872766,-80.50295144511685,22.41338562333391,-3.9137031662705146,-29.356151979754856,-1.8613531640519736e-09,8.662628044120488e-10,2458223.6681828704,2458362.9486269215,8580322.0
46,2458354.9789815,b'r',2.608,6.2,26.151893,3.4135e-06,3.0,858.0,3.0,2.0,2.0,310.964,-18.695,0.963711,21.9635,1.757,0.0,0.0,7.579168318939208,0.02504432201385498,ztf_20180824478831_000858_zr_c03_o_q2_scimrefdiffimg.fits,b'ztf_20180824478831_000858_zr_c03_o_q2_diffimgpsf.fits',12.462632707780031,30.671195007616376,-80.27894281275337,-48.999700473727,-18.333993650567326,103.9917352437713,73.4242207193868,43.00839636466543,4.3137263959131235e-10,1.0616307693643763e-09,2458223.6681828704,2458362.9486269215,8580322.0
47,2458355.9629745,b'r',2.415,6.2,26.155467,4.4244e-06,3.0,858.0,3.0,2.0,2.0,323.068,-16.3178,0.990514,11.1786,1.813,0.0,0.0,12.178315948867795,1.0095555782318115,ztf_20180825462940_000858_zr_c03_o_q2_scimrefdiffimg.fits,b'ztf_20180825462940_000858_zr_c03_o_q2_diffimgpsf.fits',41.544304159285645,47.29813477988334,-101.72061473837488,-53.8416903164845,-5.810933105333882,183.8649527035519,136.50400427453064,88.7853364544328,1.433259038437207e-09,1.6317635003587197e-09,2458223.6681828704,2458362.9486269215,8580322.0
48,2458356.9601157,b'r',2.554,6.2,26.189524,5.926e-06,1.0,858.0,3.0,2.0,2.0,335.117,-13.1914,0.999998,0.169834,1.814,0.0,0.0,16.147317228317256,0.6103960275650024,ztf_20180826460069_000858_zr_c03_o_q2_scimrefdiffimg.fits,b'ztf_20180826460069_000858_zr_c03_o_q2_diffimgpsf.fits',-33.276016316494676,69.24668622690172,-241.43055069814633,-170.35743318396644,-102.03845745501332,175.33400206469383,105.79998995831625,36.45491499879011,-1.112555611531333e-09,2.315204699060248e-09,2458223.6681828704,2458362.9486269215,8580322.0
49,2458356.961088,b'r',2.304,6.2,26.186175,4.7784e-06,3.0,858.0,3.0,2.0,2.0,335.126,-13.1873,0.999998,0.16284,1.809,0.0,0.0,13.949707981491088,1.2310928106307983,ztf_20180826461042_000858_zr_c03_o_q2_scimrefdiffimg.fits,b'ztf_20180826461042_000858_zr_c03_o_q2_diffimgpsf.fits',-21.531296216355926,54.392859285358696,-183.8604977114013,-129.79305848902573,-75.82012067503591,143.35560658166685,87.47692603491701,32.96559789568149,-7.221047067698427e-10,1.8241976381733313e-09,2458223.6681828704,2458362.9486269215,8580322.0
50,2458357.9919676,b'r',2.5,6.2,26.188668,4.8106e-06,3.0,858.0,3.0,2.0,2.0,347.272,-9.34089,-0.990247,348.665,1.677,0.0,0.0,12.493473598766325,-0.2644437551498413,ztf_20180827491933_000858_zr_c03_o_q2_scimrefdiffimg.fits,b'ztf_20180827491933_000858_zr_c03_o_q2_diffimgpsf.fits',-56.89674514946249,54.171410103213965,-218.96938141264357,-165.74934472274006,-111.44702410468012,106.40260820915206,51.1643409534436,-3.1042038982521984,-1.9037951790938063e-09,1.8126040273378146e-09,2458223.6681828704,2458362.9486269215,8580322.0
51,2458358.9703472,b'r',3.033,6.2,26.173057,5.9661e-06,3.0,858.0,3.0,2.0,2.0,358.866,-5.31048,-0.962389,337.635,1.748,0.0,0.0,11.89431850891113,-0.011647582054138184,ztf_20180828470336_000858_zr_c03_o_q2_scimrefdiffimg.fits,b'ztf_20180828470336_000858_zr_c03_o_q2_diffimgpsf.fits',-40.84847240481013,64.85338341405098,-237.6462492551825,-170.52739780087234,-105.69830423863284,152.59022403141228,89.399861491845,24.008462589469126,-1.3866058241239179e-09,2.2014551306945298e-09,2458223.6681828704,2458362.9486269215,8580322.0
52,2458359.9732176,b'r',2.283,6.2,26.080494,5.7434e-06,3.0,858.0,3.0,2.0,2.0,10.6672,-0.909779,-0.915388,326.178,1.726,0.0,0.0,12.070004700183864,1.1007887125015259,ztf_20180829473183_000858_zr_c03_o_q2_scimrefdiffimg.fits,b'ztf_20180829473183_000858_zr_c03_o_q2_diffimgpsf.fits',45.580285714478734,46.93302910978368,-95.8568734634271,-47.91947666144944,-1.3329656190980006,188.54768768854564,140.58828312059427,92.53309260046936,1.6849206121337834e-09,1.7349261176937603e-09,2458223.6681828704,2458362.9486269215,8580322.0
53,2458359.9741319,b'r',2.23,6.2,25.938975,1.32639e-05,1.0,858.0,3.0,2.0,2.0,10.6738,-0.905673,-0.91532,326.164,1.723,0.0,0.0,13.221977051734921,2.5913541316986084,ztf_20180829474132_000858_zr_c03_o_q2_scimrefdiffimg.fits,b'ztf_20180829474132_000858_zr_c03_o_q2_diffimgpsf.fits',8.001445499449623,50.71353324379291,-145.04811960357898,-93.21083078526279,-42.50199416097578,159.85963420879602,109.99031668681104,58.925072326610035,3.3696007910267684e-10,2.1356686332003207e-09,2458223.6681828704,2458362.9486269215,8580322.0
54,2458359.9915856,b'r',2.566,6.2,26.002445,7.4731e-06,1.0,858.0,3.0,2.0,2.0,10.8018,-0.827257,-0.914366,325.969,1.66,0.0,0.0,13.225707449531555,-7.825940370559692,ztf_20180829491539_000858_zr_c03_o_q2_scimrefdiffimg.fits,b'ztf_20180829491539_000858_zr_c03_o_q2_diffimgpsf.fits',37.17574251550023,55.14496538154818,-128.23256199309887,-73.09693920131487,-18.007752706078634,202.02633157012195,146.7174151075765,92.28217805701773,1.4766638785193813e-09,2.190422381693077e-09,2458223.6681828704,2458362.9486269215,8580322.0
55,2458359.9924884,b'r',2.455,6.2,26.037106,1.21259e-05,3.0,858.0,3.0,2.0,2.0,10.8085,-0.823199,-0.914297,325.955,1.656,0.0,0.0,12.629340213012693,4.711742401123047,ztf_20180829492488_000858_zr_c03_o_q2_scimrefdiffimg.fits,b'ztf_20180829492488_000858_zr_c03_o_q2_diffimgpsf.fits',26.36407893875117,51.05208519358332,-125.39081654473131,-75.54422962373019,-24.74036587072817,177.97343908326152,128.32100350319655,77.36380451643848,1.014308823228629e-09,1.9641338723508365e-09,2458223.6681828704,2458362.9486269215,8580322.0
56,2458360.9540162,b'g',2.716,6.2,26.2199,1.37569e-05,3.0,858.0,3.0,2.0,1.0,22.4661,3.4874,-0.852354,314.806,1.791,0.0,0.0,11.210863962221143,-0.3881261348724365,ztf_20180830453970_000858_zg_c03_o_q2_scimrefdiffimg.fits,b'ztf_20180830453970_000858_zg_c03_o_q2_diffimgpsf.fits',50.6686441085835,56.03954539796016,-116.64240281485957,-61.25679492612569,-5.207545014061836,218.78725843885542,162.96463084373684,106.87154578185849,1.6473249747946512e-09,1.8219422354863795e-09,2458247.6802452896,2458374.9519106713,8580321.0
57,2458360.9893981,b'r',2.202,6.2,26.179789,3.0921e-06,3.0,858.0,3.0,2.0,2.0,22.7195,3.64392,-0.84979,314.393,1.665,0.0,0.0,9.393053146743771,0.5610224008560181,ztf_20180830489387_000858_zr_c03_o_q2_scimrefdiffimg.fits,b'ztf_20180830489387_000858_zr_c03_o_q2_diffimgpsf.fits',-36.931958572258175,37.034063079028186,-147.78735874855877,-111.16312877494529,-73.94791042080415,75.48600177301287,36.95542439680668,0.12021573725221774,-1.2459101954300833e-09,1.2493547202018014e-09,2458223.6681828704,2458362.9486269215,8580322.0
58,2458361.945463,b'g',2.542,6.2,26.237656,1.02695e-05,3.0,858.0,3.0,2.0,1.0,34.6618,7.84983,-0.772984,303.091,1.814,0.0,0.0,9.228772106170654,1.3969479203224182,ztf_20180831445255_000858_zg_c03_o_q2_scimrefdiffimg.fits,b'ztf_20180831445255_000858_zg_c03_o_q2_diffimgpsf.fits',-57.68903558228639,40.890583407413786,-179.8246217120844,-139.17207463846728,-98.45595517859584,65.29554634487296,24.1288104869286,-16.67478836376828,-1.8451466059419596e-09,1.3078589446737199e-09,2458247.6802452896,2458374.9519106713,8580321.0
59,2458361.9951505,b'r',2.397,6.2,26.200836,3.2286e-06,3.0,858.0,3.0,2.0,2.0,35.0317,8.06473,-0.768675,302.503,1.638,0.0,0.0,8.225950718617439,-1.2767649292945862,ztf_20180831495093_000858_zr_c03_o_q2_scimrefdiffimg.fits,b'ztf_20180831495093_000858_zr_c03_o_q2_diffimgpsf.fits',-9.413594942835587,34.02404069778354,-113.70624937710498,-77.74092092290898,-43.61580390459108,94.19211493171859,58.57187600174425,24.432277490976002,-3.1147350294865966e-10,1.1257747125263234e-09,2458223.6681828704,2458362.9486269215,8580322.0
60,2458362.9476157,b'r',3.42,6.2,26.179506,4.3749e-06,3.0,858.0,3.0,2.0,2.0,47.4373,11.9746,-0.679168,290.998,1.794,0.0,0.0,8.393670492935177,0.1733248233795166,ztf_20180901447581_000858_zr_c03_o_q2_scimrefdiffimg.fits,b'ztf_20180901447581_000858_zr_c03_o_q2_diffimgpsf.fits',64.04222169320471,41.9450443261854,-62.71528754422463,-20.08358645950615,22.03766128749365,190.1278748967592,147.89060832584772,105.92774993986446,2.161045891921525e-09,1.4153969573935427e-09,2458223.6681828704,2458362.9486269215,8580322.0
61,2458362.9486227,b'r',3.215,6.2,26.182255,4.8593e-06,1.0,858.0,3.0,2.0,2.0,47.4456,11.9789,-0.679054,290.984,1.79,0.0,0.0,8.19742568693161,1.9937353134155273,ztf_20180901448576_000858_zr_c03_o_q2_scimrefdiffimg.fits,b'ztf_20180901448576_000858_zr_c03_o_q2_diffimgpsf.fits',-61.33159016543161,40.109751609756906,-179.733327535127,-141.19904548056704,-101.31310032221919,59.76967118479925,18.954961239764117,-21.093597102705374,-2.064344739616275e-09,1.3500441537797417e-09,2458223.6681828704,2458362.9486269215,8580322.0
62,2458362.9924306,b'g',2.358,6.2,26.261803,8.3015e-06,3.0,858.0,3.0,2.0,1.0,47.7993,12.161,-0.674658,290.446,1.638,0.0,0.0,8.206689593219757,-0.0355374813079834,ztf_20180901492338_000858_zg_c03_o_q2_scimrefdiffimg.fits,b'ztf_20180901492338_000858_zg_c03_o_q2_diffimgpsf.fits',7.491805526471003,33.96653244056734,-94.87128158126487,-60.79082946528379,-26.37993350145944,109.13559434844265,75.3274855070106,41.55313137967524,2.3435018212151545e-10,1.0625026284210298e-09,2458247.6802452896,2458374.9519106713,8580321.0
63,2458362.9933449,b'g',2.277,6.2,26.262733,7.2022e-06,1.0,858.0,3.0,2.0,1.0,47.8065,12.1647,-0.674601,290.439,1.635,0.0,0.0,7.786760930776596,-0.2249544858932495,ztf_20180901493345_000858_zg_c03_o_q2_scimrefdiffimg.fits,b'ztf_20180901493345_000858_zg_c03_o_q2_diffimgpsf.fits',-15.70036816740954,31.3497877194095,-109.73908060073882,-78.46638197250657,-47.123965909516315,77.33795499132913,46.39761396210497,15.575609529302678,-4.90700653726853e-10,9.798089550619345e-10,2458247.6802452896,2458374.9519106713,8580321.0
64,2458363.9850926,b'r',2.944,6.2,26.133932,4.4404e-06,3.0,858.0,3.0,2.0,2.0,61.1997,15.7138,-0.570942,278.157,1.652,0.0,0.0,8.131998582077024,-0.2826073169708252,ztf_20180902485093_000858_zr_c03_o_q2_scimrefdiffimg.fits,b'ztf_20180902485093_000858_zr_c03_o_q2_diffimgpsf.fits',10.646892485419365,38.2544897217997,-105.24256761193632,-66.19520967532345,-27.730566489208485,125.21368659923189,87.6373683585715,48.778412954390916,3.7467099053458824e-10,1.3462000838366365e-09,2458223.6681828704,2458362.9486269215,8580322.0
65,2458364.0078819,b'g',2.317,6.2,26.170195,9.4322e-06,3.0,858.0,3.0,2.0,1.0,61.3994,15.7971,-0.568464,277.87,1.586,0.0,0.0,8.282151884555812,-0.3785526752471924,ztf_20180902507882_000858_zg_c03_o_q2_scimrefdiffimg.fits,b'ztf_20180902507882_000858_zg_c03_o_q2_diffimgpsf.fits',2.61277786925447,35.26725913348062,-103.70888656160795,-68.10254485050163,-32.76435537964327,107.71493586401499,72.8167762171143,37.77016288731798,8.892512592386274e-11,1.2003107865919654e-09,2458247.6802452896,2458374.9519106713,8580321.0
66,2458364.939456,b'g',2.8,6.2,26.12836,1.11384e-05,3.0,858.0,3.0,2.0,1.0,74.9395,18.34,-0.465314,266.022,1.805,0.0,0.0,7.169222387576103,1.190321922302246,ztf_20180903439421_000858_zg_c03_o_q2_scimrefdiffimg.fits,b'ztf_20180903439421_000858_zg_c03_o_q2_diffimgpsf.fits',-42.58405753813531,33.13440673267625,-141.92987980502514,-109.0616368919718,-75.58436328421372,57.37956908327166,23.997932862323324,-9.315549818861232,-1.5062707405640803e-09,1.1720204756679723e-09,2458247.6802452896,2458374.9519106713,8580321.0
67,2458364.989919,b'r',3.65,6.2,26.118171,5.4771e-06,3.0,858.0,3.0,2.0,2.0,75.4712,18.5115,-0.459593,265.365,1.629,0.0,0.0,7.463233975219726,-0.6955779194831848,ztf_20180903489826_000858_zr_c03_o_q2_scimrefdiffimg.fits,b'ztf_20180903489826_000858_zr_c03_o_q2_diffimgpsf.fits',16.175438345057245,38.41156558285999,-102.19953537674033,-61.15390583367051,-22.396545173484743,132.48281204325866,92.99901009865685,54.42658599223524,5.775474339648904e-10,1.3714930417192617e-09,2458223.6681828704,2458362.9486269215,8580322.0
68,2458365.9472222,b'g',2.784,6.2,26.229324,7.5906e-06,1.0,858.0,3.0,2.0,1.0,89.9132,20.0979,-0.352697,252.866,1.764,0.0,0.0,6.193295695877074,0.5789942741394043,ztf_20180904447072_000858_zg_c03_o_q2_scimrefdiffimg.fits,b'ztf_20180904447072_000858_zg_c03_o_q2_diffimgpsf.fits',-11.739248563852168,28.525127048579108,-97.18216166976666,-68.35292988969296,-40.292343094973006,74.55330800970488,45.5481456857727,16.757911002185214,-3.7836477560093906e-10,9.193862142081565e-10,2458247.6802452896,2458374.9519106713,8580321.0
69,2458365.9482639,b'g',2.53,6.2,26.222629,6.0573e-06,3.0,858.0,3.0,2.0,1.0,89.9263,20.1007,-0.352639,252.859,1.76,0.0,0.0,6.437380430150032,-0.6599855422973633,ztf_20180904448194_000858_zg_c03_o_q2_scimrefdiffimg.fits,b'ztf_20180904448194_000858_zg_c03_o_q2_diffimgpsf.fits',39.9326283486768,28.020010238567394,-44.87454154250836,-16.21852903316268,11.843431115554267,124.85530740470438,95.88248700355297,67.88345159268906,1.2950194650415577e-09,9.086919687308247e-10,2458247.6802452896,2458374.9519106713,8580321.0
70,2458365.9822106,b'r',2.677,6.2,26.166912,3.3195e-06,1.0,858.0,3.0,2.0,2.0,90.3372,20.1885,-0.348853,252.405,1.644,0.0,0.0,7.675572202491759,1.276586890220642,ztf_20180904481840_000858_zr_c03_o_q2_scimrefdiffimg.fits,b'ztf_20180904481840_000858_zr_c03_o_q2_diffimgpsf.fits',14.442156553974348,33.46744652903774,-85.4499554526508,-52.510779214288796,-19.05004581232777,115.17113960057057,81.39023377724847,47.88484724574771,4.930230777162377e-10,1.14250412875655e-09,2458223.6681828704,2458362.9486269215,8580322.0
71,2458365.9832986,b'r',3.286,6.2,26.165925,3.995e-06,3.0,858.0,3.0,2.0,2.0,90.3499,20.1911,-0.348736,252.391,1.641,0.0,0.0,7.9428411846160865,2.7008230686187744,ztf_20180904483206_000858_zr_c03_o_q2_scimrefdiffimg.fits,b'ztf_20180904483206_000858_zr_c03_o_q2_diffimgpsf.fits',-30.932319049952046,38.01467037422795,-144.15233383694837,-106.97724869351096,-68.81414515662816,83.05938674715365,44.99701390593519,7.215195591827737,-1.0569208881503912e-09,1.2989164863445871e-09,2458223.6681828704,2458362.9486269215,8580322.0
72,2458366.9410301,b'g',3.41,6.2,26.243784,1.97814e-05,3.0,858.0,3.0,2.0,1.0,105.233,20.5129,-0.246812,239.577,1.777,0.0,0.0,5.8117270977020254,0.13776695728302002,ztf_20180905440938_000858_zg_c03_o_q2_scimrefdiffimg.fits,b'ztf_20180905440938_000858_zg_c03_o_q2_diffimgpsf.fits',1.67789118410499,30.320373156654554,-89.39968176310242,-59.026560094611476,-28.64514941339009,93.2724018236691,62.39070748812937,31.995596899919015,5.336422322876163e-11,9.643194843859697e-10,2458247.6802452896,2458374.9519106713,8580321.0
73,2458366.9901505,b'r',3.012,6.2,26.181757,3.9605e-06,3.0,858.0,3.0,2.0,2.0,105.906,20.5834,-0.24183,238.913,1.612,0.0,0.0,6.543004360008238,0.26782917976379395,ztf_20180905490058_000858_zr_c03_o_q2_scimrefdiffimg.fits,b'ztf_20180905490058_000858_zr_c03_o_q2_diffimgpsf.fits',21.60762275705672,29.93208211708214,-69.05900718218746,-38.24254639619928,-8.34330339908585,111.3581846725246,81.25436277712873,51.52086083507843,7.276192645568052e-10,1.0079387178142017e-09,2458223.6681828704,2458362.9486269215,8580322.0
74,2458367.9693634,b'g',2.759,6.2,26.254337,6.7646e-06,3.0,858.0,3.0,2.0,1.0,121.258,19.522,-0.149795,225.54,1.668,0.0,0.0,4.893941012597082,0.07506030797958374,ztf_20180906469306_000858_zg_c03_o_q2_scimrefdiffimg.fits,b'ztf_20180906469306_000858_zg_c03_o_q2_diffimgpsf.fits',27.633024257652977,22.678103442031137,-42.468579056388776,-17.912286656471796,4.905149334801872,96.93555032605904,73.18341143862305,50.261356218864144,8.7034936795007e-10,7.142856610123115e-10,2458247.6802452896,2458374.9519106713,8580321.0
75,2458367.9890278,b'r',2.781,6.2,26.170052,3.0397e-06,3.0,858.0,3.0,2.0,2.0,121.546,19.5217,-0.148144,225.274,1.608,0.0,0.0,6.850270289230345,0.40523624420166016,ztf_20180906488924_000858_zr_c03_o_q2_scimrefdiffimg.fits,b'ztf_20180906488924_000858_zr_c03_o_q2_diffimgpsf.fits',-17.485093623931558,29.94317290113339,-107.45275023457368,-77.2974476240897,-47.45704687438241,72.94111480548555,42.46526090826915,12.429298927884375,-5.951784007074876e-10,1.019241311641371e-09,2458223.6681828704,2458362.9486269215,8580322.0
76,2458368.9495255,b'r',2.004,6.2,26.154345,2.4985e-06,1.0,858.0,3.0,2.0,2.0,136.374,17.1351,-0.0758445,211.972,1.726,0.0,0.0,6.014979815006256,0.8828903436660767,ztf_20180907449491_000858_zr_c03_o_q2_scimrefdiffimg.fits,b'ztf_20180907449491_000858_zr_c03_o_q2_diffimgpsf.fits',18.873178562730473,22.126018195397712,-47.09639612387859,-25.21161365405325,-3.225581402887433,85.23342204197574,62.83761889206642,41.02645498790799,6.51789033170497e-10,7.641265068088485e-10,2458223.6681828704,2458362.9486269215,8580322.0
77,2458368.9505093,b'r',2.575,6.2,26.171309,2.577e-06,3.0,858.0,3.0,2.0,2.0,136.39,17.1336,-0.0757799,211.958,1.722,0.0,0.0,6.4610491846323015,0.6995576620101929,ztf_20180907450463_000858_zr_c03_o_q2_scimrefdiffimg.fits,b'ztf_20180907450463_000858_zr_c03_o_q2_diffimgpsf.fits',30.53995907720286,26.182142656713438,-49.131220156168155,-22.07470799530759,4.204338593040518,108.48050547272395,82.44646681350412,56.568623906467394,1.0383525906232183e-09,8.901876910523759e-10,2458223.6681828704,2458362.9486269215,8580322.0
78,2458368.9914699,b'g',3.462,6.2,26.283138,7.4682e-06,1.0,858.0,3.0,2.0,1.0,137.044,17.0718,-0.0731839,211.391,1.593,0.0,0.0,5.07121932029724,0.5543699264526367,ztf_20180907491343_000858_zg_c03_o_q2_scimrefdiffimg.fits,b'ztf_20180907491343_000858_zg_c03_o_q2_diffimgpsf.fits',6.668663913459648,24.88916521703152,-67.64044873089762,-43.049005450505064,-18.229085011121708,81.24488139173647,56.130370237695146,31.549245422941333,2.045425332898436e-10,7.634052294485208e-10,2458247.6802452896,2458374.9519106713,8580321.0
79,2458368.9924421,b'g',2.822,6.2,26.277677,5.8718e-06,3.0,858.0,3.0,2.0,1.0,137.059,17.0703,-0.0731203,211.377,1.591,0.0,0.0,4.956609081459041,-0.6410130262374878,ztf_20180907492407_000858_zg_c03_o_q2_scimrefdiffimg.fits,b'ztf_20180907492407_000858_zg_c03_o_q2_diffimgpsf.fits',17.72493496681254,21.93102027725528,-48.64185362874691,-26.281978301532664,-4.270024921493643,83.22504539304171,61.43811587332391,39.59201563301691,5.46403975396435e-10,6.760643515219344e-10,2458247.6802452896,2458374.9519106713,8580321.0
80,2458369.9261343,b'r',3.387,6.2,26.14538,3.8564e-06,3.0,858.0,3.0,2.0,2.0,150.919,13.6447,-0.0254739,198.368,1.804,0.0,0.0,7.877373553895951,-1.29153710603714,ztf_20180908425938_000858_zr_c03_o_q2_scimrefdiffimg.fits,b'ztf_20180908425938_000858_zr_c03_o_q2_diffimgpsf.fits',23.71524045610039,39.311579146880696,-95.11310707756763,-55.076839845645566,-15.451915691429358,142.28054461207316,102.63209972070243,63.17124260233203,8.258012434067636e-10,1.3688898073770634e-09,2458223.6681828704,2458362.9486269215,8580322.0
81,2458369.9685417,b'g',2.211,6.2,26.21282,4.2559e-06,3.0,858.0,3.0,2.0,1.0,151.654,13.5187,-0.0238833,197.781,1.653,0.0,0.0,4.516810849428177,-0.1804828643798828,ztf_20180908468542_000858_zg_c03_o_q2_scimrefdiffimg.fits,b'ztf_20180908468542_000858_zg_c03_o_q2_diffimgpsf.fits',15.874997286109421,17.997685634544894,-38.81702289866647,-20.167599789875425,-2.016815549045308,70.44449043754798,52.048789873461004,33.97855572004448,5.195001289813713e-10,5.889638807528604e-10,2458247.6802452896,2458374.9519106713,8580321.0
82,2458370.9717708,b'g',2.691,6.2,26.266147,5.6843e-06,3.0,858.0,3.0,2.0,1.0,166.084,9.0686,-0.00111916,183.834,1.634,0.0,0.0,5.065332701563835,-0.4475492835044861,ztf_20180909471725_000858_zg_c03_o_q2_scimrefdiffimg.fits,b'ztf_20180909471725_000858_zg_c03_o_q2_diffimgpsf.fits',47.0996057662027,23.43879322745522,-24.127075582074323,0.04857931765750112,23.50158812491342,117.6951524506619,93.67608560212926,70.37917457982387,1.4674336441339874e-09,7.30258209219488e-10,2458247.6802452896,2458374.9519106713,8580321.0
83,2458371.0089699,b'r',2.341,6.2,26.206354,2.3556e-06,3.0,858.0,3.0,2.0,2.0,166.701,8.91836,-0.000841025,183.324,1.535,0.0,0.0,6.594869906425476,-0.8435800075531006,ztf_20180909508958_000858_zr_c03_o_q2_scimrefdiffimg.fits,b'ztf_20180909508958_000858_zr_c03_o_q2_diffimgpsf.fits',-12.94545223564073,26.138308503268867,-91.83890276622377,-65.22119548557492,-39.12091473187528,66.03374391166314,39.32782910369205,13.15570227466245,-4.261628877648539e-10,8.604702895106544e-10,2458223.6681828704,2458362.9486269215,8580322.0
84,2458371.9323727,b'r',3.148,6.2,26.176928,2.9105e-06,1.0,858.0,3.0,2.0,2.0,179.182,4.33475,0.00665228,170.643,1.758,0.0,0.0,6.7644933322429655,1.416535496711731,ztf_20180910432060_000858_zr_c03_o_q2_scimrefdiffimg.fits,b'ztf_20180910432060_000858_zr_c03_o_q2_diffimgpsf.fits',-33.64624819621328,31.389045248489094,-128.60765012605452,-96.5253863745477,-65.23188219179728,60.782145008415114,28.89624201242823,-2.4537916948190954,-1.13806074684781e-09,1.0617124402744876e-09,2458223.6681828704,2458362.9486269215,8580322.0
85,2458371.9336921,b'r',2.711,6.2,26.178173,2.6163e-06,3.0,858.0,3.0,2.0,2.0,179.206,4.32837,0.00668209,170.622,1.754,0.0,0.0,6.626587545013426,1.044556975364685,ztf_20180910433484_000858_zr_c03_o_q2_scimrefdiffimg.fits,b'ztf_20180910433484_000858_zr_c03_o_q2_diffimgpsf.fits',-14.64464418049155,29.164314836296402,-102.539049564184,-72.81537592268353,-43.72310041384618,73.93552270107075,43.96991836930002,14.605529258746623,-4.94777138014001e-10,9.853319786406871e-10,2458223.6681828704,2458362.9486269215,8580322.0
86,2458372.0093634,b'g',3.342,6.2,26.304314,7.546e-06,3.0,858.0,3.0,2.0,1.0,180.519,3.9656,0.00822336,169.594,1.528,0.0,0.0,5.667291992211339,0.14368504285812378,ztf_20180910509259_000858_zg_c03_o_q2_scimrefdiffimg.fits,b'ztf_20180910509259_000858_zg_c03_o_q2_diffimgpsf.fits',-0.2735249083074116,30.44584624423002,-92.34056968004879,-61.026668731227716,-30.806808108068715,91.39055519663377,60.48383045372104,30.08488438039132,-8.227564225056877e-12,9.158038180533122e-10,2458247.6802452896,2458374.9519106713,8580321.0
87,2458372.0104861,b'g',3.233,6.2,26.305242,7.4142e-06,1.0,858.0,3.0,2.0,1.0,180.538,3.96025,0.00824543,169.58,1.525,0.0,0.0,5.515246017265319,-0.0045833587646484375,ztf_20180910510370_000858_zg_c03_o_q2_scimrefdiffimg.fits,b'ztf_20180910510370_000858_zg_c03_o_q2_diffimgpsf.fits',-9.037673876432589,28.82468539078552,-96.51359904938022,-66.8626190252259,-37.952804075523495,78.42506854902942,48.4813992657086,19.696566706047538,-2.7161882477651294e-10,8.662989257481677e-10,2458247.6802452896,2458374.9519106713,8580321.0
88,2458372.9714468,b'g',2.884,6.2,26.285951,6.1092e-06,3.0,858.0,3.0,2.0,1.0,193.204,-0.907314,0.0409561,156.648,1.619,0.0,0.0,5.31309375243187,-0.41222161054611206,ztf_20180911471435_000858_zg_c03_o_q2_scimrefdiffimg.fits,b'ztf_20180911471435_000858_zg_c03_o_q2_diffimgpsf.fits',-1.3339471754339058,24.487443144957858,-74.51373929681947,-50.11832503386475,-25.743611822171886,72.4694302541376,47.929652123427516,23.231274467743827,-4.08092141492378e-11,7.491400931561335e-10,2458247.6802452896,2458374.9519106713,8580321.0
89,2458373.0127315,b'r',2.846,6.2,26.205871,2.8431e-06,3.0,858.0,3.0,2.0,2.0,193.915,-1.11657,0.0428639,156.103,1.514,0.0,0.0,7.395552731370926,-1.3670403361320496,ztf_20180911512604_000858_zr_c03_o_q2_scimrefdiffimg.fits,b'ztf_20180911512604_000858_zr_c03_o_q2_diffimgpsf.fits',56.01862472818517,34.06750714270574,-46.00040012834636,-12.337425846148545,21.859587896813775,157.7361821589316,123.91295149458244,89.99460218222526,1.8449476284202194e-09,1.1219976715723047e-09,2458223.6681828704,2458362.9486269215,8580322.0
90,2458373.9318403,b'g',2.985,6.2,26.214101,7.4457e-06,3.0,858.0,3.0,2.0,1.0,205.498,-5.59535,0.0951547,144.066,1.74,0.0,0.0,4.784872450137138,-0.5490218997001648,ztf_20180912431794_000858_zg_c03_o_q2_scimrefdiffimg.fits,b'ztf_20180912431794_000858_zg_c03_o_q2_diffimgpsf.fits',7.300614313919688,25.17894362364069,-67.70699947956304,-42.888296074734995,-17.762315582347625,83.00871703837566,57.77837076895728,32.59557166493376,2.3862668363702793e-10,8.229948270173806e-10,2458247.6802452896,2458374.9519106713,8580321.0
