,jdobs,filter,seeing,gain,zp,ezp,programid,fieldid,ccdid,qid,filterid,moonra,moondec,moonillf,moonphase,airmass,nbad,nbadbkg,bkgstd,bkgmed,diffimgname,psfimgname,Fmcmc,Fmcmc_unc,Fmcmc_low_3sigma,Fmcmc_low_2sigma,Fmcmc_low_1sigma,Fmcmc_high_3sigma,Fmcmc_high_2sigma,Fmcmc_high_1sigma,Fratio,Fratio_unc,jdref_start,jdref_end,fcqfid
156,2458232.912419,b'r',3.129,3.10260279858474,26.275,2.25605e-05,3.0,722.0,9.0,3.0,2.0,145.615,14.1043,0.668631,70.2899,1.008,0.0,0.0,16.51060438451766,0.4779975414276123,ztf_20180424412407_000722_zr_c09_o_q3_scimrefdiffimg.fits,b'ztf_20180424412407_000722_zr_c09_o_q3_diffimgpsf.fits',43.63091205885797,90.45780145959174,-228.09718770603234,-137.12903249384442,-46.59524626270313,314.63367134023395,225.1488765087296,134.32035665648033,1.34832408251891e-09,2.795413306998375e-09,2458155.058738426,2458218.9608101854,7220932.0
157,2458232.925787,b'r',3.212,2.7026689976326,26.275,1.94491e-05,2.0,722.0,9.0,3.0,2.0,145.814,14.0423,0.670066,70.1151,1.01,0.0,0.0,17.222049947357178,-0.8540873527526855,ztf_20180424425787_000722_zr_c09_o_q3_scimrefdiffimg.fits,b'ztf_20180424425787_000722_zr_c09_o_q3_diffimgpsf.fits',-36.27690757769963,95.8556510183695,-323.55196466120935,-227.52372130638733,-132.01519664543127,253.32161114376038,154.92414794311003,59.696105391307725,-1.1210636179308288e-09,2.9622228052949123e-09,2458155.058738426,2458218.9608101854,7220932.0
158,2458232.9508333,b'g',2.35,6.07956787270007,26.325,4.6816e-06,3.0,722.0,9.0,3.0,1.0,146.203,13.9271,0.672646,69.8003,1.027,0.0,0.0,4.220969301652907,0.08726567029953003,ztf_20180424450787_000722_zg_c09_o_q3_scimrefdiffimg.fits,b'ztf_20180424450787_000722_zg_c09_o_q3_diffimgpsf.fits',-19.17352244817076,19.27023645032417,-77.01243588123145,-57.793650861708244,-38.50918087640703,38.18049213284921,19.24441336259154,0.031292024241309224,-5.65850763567367e-10,5.687049961276306e-10,2458167.064247685,2458207.0039004628,7220931.0
159,2458232.9517824,b'g',2.282,6.06707577452198,26.325,4.2503e-06,1.0,722.0,9.0,3.0,1.0,146.218,13.9227,0.672818,69.7793,1.028,0.0,0.0,4.690311171722412,0.028988361358642578,ztf_20180424451759_000722_zg_c09_o_q3_scimrefdiffimg.fits,b'ztf_20180424451759_000722_zg_c09_o_q3_diffimgpsf.fits',-24.117549041195005,21.16805496336128,-88.6192945699149,-66.67881590761769,-45.26633225857684,39.869269009714074,18.38193508669119,-2.9302223318542824,-7.117593325495385e-10,6.247135911907445e-10,2458167.064247685,2458207.0039004628,7220931.0
160,2458232.9527315,b'g',2.294,6.06517671472736,26.325,4.8174e-06,2.0,722.0,9.0,3.0,1.0,146.233,13.9184,0.672933,69.7654,1.029,0.0,0.0,4.243128529167173,0.4267144203186035,ztf_20180424452708_000722_zg_c09_o_q3_scimrefdiffimg.fits,b'ztf_20180424452708_000722_zg_c09_o_q3_diffimgpsf.fits',-35.95982859874763,19.22556372256318,-93.67197686507302,-74.48377448343781,-55.08084107814146,22.1721779959589,2.4978076372943163,-16.6297136330151,-1.0612497794996592e-09,5.673866104784499e-10,2458167.064247685,2458207.0039004628,7220931.0
161,2458232.9873148,b'g',2.252,6.03524401896714,26.325,5.1312e-06,2.0,722.0,9.0,3.0,1.0,146.799,13.7622,0.676593,69.3177,1.083,0.0,0.0,4.379398503375052,-0.41563278436660767,ztf_20180424487303_000722_zg_c09_o_q3_scimrefdiffimg.fits,b'ztf_20180424487303_000722_zg_c09_o_q3_diffimgpsf.fits',26.309915550480426,20.189757971345585,-35.13081115705382,-14.35553563958642,6.033380106286119,87.38387452816136,66.63347304016197,46.41289604897729,7.764606552539137e-10,5.958420001032636e-10,2458167.064247685,2458207.0039004628,7220931.0
162,2458234.8193519,b'g',2.008,4.7776525725037,26.325,1.39217e-05,2.0,722.0,9.0,3.0,1.0,171.571,6.45344,0.848298,45.8455,1.114,0.0,0.0,14.649479255676269,0.9983159303665161,ztf_20180426319317_000722_zg_c09_o_q3_scimrefdiffimg.fits,b'ztf_20180426319317_000722_zg_c09_o_q3_diffimgpsf.fits',-46.63831367392979,57.78428160441058,-220.9936617201418,-162.1627333929784,-104.32156037458823,128.47248746581246,69.03022737293841,11.247002834232932,-1.3763942163066285e-09,1.705335050363578e-09,2458167.064247685,2458207.0039004628,7220931.0
163,2458234.8406134,b'g',1.931,5.20078195941607,26.325,1.07933e-05,2.0,722.0,9.0,3.0,1.0,171.771,6.3482,0.850002,45.5727,1.067,0.0,0.0,12.159230932235719,0.41372621059417725,ztf_20180426340544_000722_zg_c09_o_q3_scimrefdiffimg.fits,b'ztf_20180426340544_000722_zg_c09_o_q3_diffimgpsf.fits',79.52057101314956,48.27169348783179,-63.00124740269172,-16.57850256620278,31.394972671997028,223.8850899340161,175.86887051806488,127.9383596476606,2.346818428837869e-09,1.4245986722720384e-09,2458167.064247685,2458207.0039004628,7220931.0
164,2458234.8415741,b'g',2.056,5.20190050774753,26.325,1.11309e-05,3.0,722.0,9.0,3.0,1.0,171.781,6.34342,0.850045,45.5657,1.065,0.0,0.0,12.136930160093307,0.05452913045883179,ztf_20180426341539_000722_zg_c09_o_q3_scimrefdiffimg.fits,b'ztf_20180426341539_000722_zg_c09_o_q3_diffimgpsf.fits',-21.26370234899641,50.153513266240175,-173.1544940025516,-122.33926551547488,-71.3425616323596,130.78978289363198,79.86578240119455,28.964464900120745,-6.2753634565446e-10,1.4801351110246137e-09,2458167.064247685,2458207.0039004628,7220931.0
165,2458234.8608102,b'g',2.069,5.18904671835997,26.325,1.16351e-05,2.0,722.0,9.0,3.0,1.0,171.971,6.24743,0.851611,45.3139,1.036,0.0,0.0,13.278464288282393,1.343135952949524,ztf_20180426360775_000722_zg_c09_o_q3_scimrefdiffimg.fits,b'ztf_20180426360775_000722_zg_c09_o_q3_diffimgpsf.fits',-66.60632448095032,56.877535950630175,-240.70230810043998,-181.32099554576834,-123.78808358947012,103.51944934699932,46.9025940853213,-10.033011688209772,-1.9656919936251604e-09,1.6785750890076666e-09,2458167.064247685,2458207.0039004628,7220931.0
166,2458234.9329977,b'g',2.431,5.45809222425451,26.325,1.05052e-05,2.0,722.0,9.0,3.0,1.0,172.773,5.88367,0.857208,44.4047,1.016,0.0,0.0,9.221773975706098,-1.0641435384750366,ztf_20180426432986_000722_zg_c09_o_q3_scimrefdiffimg.fits,b'ztf_20180426432986_000722_zg_c09_o_q3_diffimgpsf.fits',0.46945861791529514,47.56064091225921,-149.582647507965,-95.46771587205576,-46.88849444233993,151.65178318959337,97.35901778859154,48.232787382178486,1.3854706047296704e-11,1.4036140228642702e-09,2458167.064247685,2458207.0039004628,7220931.0
167,2458234.9569213,b'g',2.336,4.80347814199437,26.325,9.9315e-06,3.0,722.0,9.0,3.0,1.0,173.072,5.76282,0.859039,44.1039,1.04,0.0,0.0,9.752040921783443,-0.395577073097229,ztf_20180426456887_000722_zg_c09_o_q3_scimrefdiffimg.fits,b'ztf_20180426456887_000722_zg_c09_o_q3_diffimgpsf.fits',-21.45935131516744,45.51539329865124,-161.23957656566887,-112.95797843514418,-67.09313425376301,116.61382727088194,69.64309877440027,23.937652343539465,-6.333103559959768e-10,1.343254486595783e-09,2458167.064247685,2458207.0039004628,7220931.0
168,2458234.9578819,b'g',2.546,4.63738321996942,26.325,1.19049e-05,2.0,722.0,9.0,3.0,1.0,173.084,5.75797,0.859167,44.083,1.041,0.0,0.0,9.87185600094795,-0.30182385444641113,ztf_20180426457859_000722_zg_c09_o_q3_scimrefdiffimg.fits,b'ztf_20180426457859_000722_zg_c09_o_q3_diffimgpsf.fits',7.701522377463123,49.13278943779326,-141.22042972023561,-91.51086016092943,-41.421550189439586,155.43872821148568,106.60621692927585,56.84402868614693,2.272880389974684e-10,1.4500114152088658e-09,2458167.064247685,2458207.0039004628,7220931.0
169,2458234.976875,b'g',2.171,4.66822514670098,26.325,7.0479e-06,2.0,722.0,9.0,3.0,1.0,173.334,5.66225,0.860565,43.8522,1.073,0.0,0.0,6.953860352063179,-0.3297450542449951,ztf_20180426476840_000722_zg_c09_o_q3_scimrefdiffimg.fits,b'ztf_20180426476840_000722_zg_c09_o_q3_diffimgpsf.fits',-8.767510869841093,30.37902853448476,-101.45354181721002,-70.05743724926788,-39.117709546520544,83.81839678467449,52.44055148651648,21.640347522448977,-2.58747589739729e-10,8.96548693082903e-10,2458167.064247685,2458207.0039004628,7220931.0
170,2458235.8657292,b'g',2.303,6.18127711406847,26.325,1.03789e-05,2.0,722.0,9.0,3.0,1.0,184.908,1.55938,0.920772,32.6965,1.027,0.0,0.0,10.143861975288392,-0.0052321553230285645,ztf_20180427365694_000722_zg_c09_o_q3_scimrefdiffimg.fits,b'ztf_20180427365694_000722_zg_c09_o_q3_diffimgpsf.fits',91.45839505510072,48.218423329265086,-53.381072669225794,-5.3329456575635605,43.44277710050538,236.82757840432706,188.27946505345514,139.87962375903555,2.69912859342713e-09,1.4230265584802454e-09,2458167.064247685,2458207.0039004628,7220931.0
171,2458235.8886574,b'g',2.278,6.1711778015402,26.325,1.24878e-05,2.0,722.0,9.0,3.0,1.0,185.124,1.44849,0.922151,32.4028,1.011,0.0,0.0,10.282500753498073,0.3308459520339966,ztf_20180427388600_000722_zg_c09_o_q3_scimrefdiffimg.fits,b'ztf_20180427388600_000722_zg_c09_o_q3_diffimgpsf.fits',70.63766417908829,47.661861137353796,-73.71436440655236,-24.93122674308873,23.067472358469324,215.00738166264415,166.6264738925998,118.39119463317692,2.0846652627548733e-09,1.4066012436908673e-09,2458167.064247685,2458207.0039004628,7220931.0
172,2458235.8925231,b'g',2.317,6.19303812782974,26.325,1.2491e-05,3.0,722.0,9.0,3.0,1.0,185.162,1.4298,0.922347,32.3608,1.009,0.0,0.0,10.718712881088255,0.1452101469039917,ztf_20180427392488_000722_zg_c09_o_q3_scimrefdiffimg.fits,b'ztf_20180427392488_000722_zg_c09_o_q3_diffimgpsf.fits',-59.38260504461947,51.14083827017121,-212.9767824749078,-161.43523045637068,-110.49507751843652,95.80530628067523,42.8998501467221,-8.2134009780941,-1.752504919111671e-09,1.5092731377584975e-09,2458167.064247685,2458207.0039004628,7220931.0
173,2458235.9458912,b'g',3.28,6.23683945698226,26.325,1.42498e-05,3.0,722.0,9.0,3.0,1.0,185.72,1.1723,0.925422,31.6964,1.03,0.0,0.0,10.456048276138304,-0.7227993011474609,ztf_20180427445845_000722_zg_c09_o_q3_scimrefdiffimg.fits,b'ztf_20180427445845_000722_zg_c09_o_q3_diffimgpsf.fits',3.0342447377995097,64.28796715948826,-188.66226561938208,-124.83867972845822,-61.04126034331864,196.07503135605882,131.2094643086663,67.53467397565787,8.954691066157854e-11,1.8972724184474403e-09,2458167.064247685,2458207.0039004628,7220931.0
174,2458235.9468403,b'g',3.176,6.24406274845863,26.325,1.44602e-05,1.0,722.0,9.0,3.0,1.0,185.731,1.16773,0.925486,31.6824,1.031,0.0,0.0,9.7554677986145,-0.6932975053787231,ztf_20180427446817_000722_zg_c09_o_q3_scimrefdiffimg.fits,b'ztf_20180427446817_000722_zg_c09_o_q3_diffimgpsf.fits',0.6433171495157808,58.9143451533773,-178.57488796488164,-117.40045325276036,-58.388339371607394,179.80387781559287,118.54019024682711,59.44035093514721,1.8985635073236937e-11,1.7386855899965725e-09,2458167.064247685,2458207.0039004628,7220931.0
175,2458235.9477662,b'g',2.939,6.23198344675813,26.325,1.30909e-05,2.0,722.0,9.0,3.0,1.0,185.741,1.16328,0.92555,31.6684,1.032,0.0,0.0,11.057979859161378,-0.3980395793914795,ztf_20180427447755_000722_zg_c09_o_q3_scimrefdiffimg.fits,b'ztf_20180427447755_000722_zg_c09_o_q3_diffimgpsf.fits',59.48363324013861,61.811158501436765,-126.30374611133983,-64.33639539866174,-2.2430726886563734,247.8464535350016,183.25109628209614,121.37924431421716,1.7554864725393664e-09,1.8241766129265859e-09,2458167.064247685,2458207.0039004628,7220931.0
176,2458236.8592477,b'g',2.782,5.93298686035373,26.325,1.99231e-05,2.0,722.0,9.0,3.0,1.0,197.495,-3.14115,0.968617,20.4079,1.031,0.0,0.0,13.882356815338134,-0.5292488932609558,ztf_20180428359213_000722_zg_c09_o_q3_scimrefdiffimg.fits,b'ztf_20180428359213_000722_zg_c09_o_q3_diffimgpsf.fits',150.26913205455247,77.54632117076977,-84.32681821749213,-4.817332198836344,72.99969677902028,383.6600189116483,306.2127067271167,228.09233912055984,4.434756490025455e-09,2.2885541867789266e-09,2458167.064247685,2458207.0039004628,7220931.0
177,2458236.9464352,b'g',2.505,6.01264073038414,26.325,1.37238e-05,2.0,722.0,9.0,3.0,1.0,198.289,-3.52951,0.971791,19.3378,1.034,0.0,0.0,12.543000724697107,-0.09373742341995239,ztf_20180428446412_000722_zg_c09_o_q3_scimrefdiffimg.fits,b'ztf_20180428446412_000722_zg_c09_o_q3_diffimgpsf.fits',-60.08792962926135,63.4550740250299,-251.07686404973956,-187.59931938462472,-123.8958575926684,129.84702127183337,66.61308089263915,3.014290457391395,-1.7733205233315686e-09,1.8726919995488167e-09,2458167.064247685,2458207.0039004628,7220931.0
178,2458236.9682407,b'g',2.394,5.96356900775412,26.325,1.28181e-05,2.0,722.0,9.0,3.0,1.0,198.517,-3.62446,0.972554,19.072,1.067,0.0,0.0,13.434434833240509,-0.7533023953437805,ztf_20180428468206_000722_zg_c09_o_q3_scimrefdiffimg.fits,b'ztf_20180428468206_000722_zg_c09_o_q3_diffimgpsf.fits',-5.159941523911046,63.50822904547442,-196.27315749788954,-132.24148440814116,-68.66474837953895,186.60213672046402,121.8122921863324,58.35170971140989,-1.5228067034425313e-10,1.8742607152833276e-09,2458167.064247685,2458207.0039004628,7220931.0
179,2458236.9867245,b'g',2.174,5.9486117440623,26.325,1.10569e-05,3.0,722.0,9.0,3.0,1.0,198.72,-3.70438,0.973209,18.8412,1.107,0.0,0.0,11.493393232583994,0.6560762524604797,ztf_20180428486701_000722_zg_c09_o_q3_scimrefdiffimg.fits,b'ztf_20180428486701_000722_zg_c09_o_q3_diffimgpsf.fits',-0.010155914444313296,51.69687668411969,-156.96012554570882,-104.09472912133562,-51.739689699832084,154.64165799529255,103.48853952045464,51.65406366840729,-2.9972228413291867e-13,1.525682994600086e-09,2458167.064247685,2458207.0039004628,7220931.0
180,2458236.9876852,b'g',2.36,5.98546407472078,26.325,1.12979e-05,2.0,722.0,9.0,3.0,1.0,198.731,-3.70852,0.973228,18.8342,1.109,0.0,0.0,11.799226389312743,0.9185428619384766,ztf_20180428487650_000722_zg_c09_o_q3_scimrefdiffimg.fits,b'ztf_20180428487650_000722_zg_c09_o_q3_diffimgpsf.fits',-67.55109341839037,56.39679398987161,-235.08921200781214,-180.69740693472602,-123.96872198082482,101.79262182321582,45.70007603902296,-11.175134001081604,-1.9935741016775693e-09,1.6643873879024057e-09,2458167.064247685,2458207.0039004628,7220931.0
181,2458237.8284028,b'g',2.3,5.54022875334789,26.325,2.08269e-05,2.0,722.0,9.0,3.0,1.0,209.807,-7.56783,0.994348,8.62281,1.074,0.0,0.0,18.666398210906983,-0.9062420129776001,ztf_20180429328368_000722_zg_c09_o_q3_scimrefdiffimg.fits,b'ztf_20180429328368_000722_zg_c09_o_q3_diffimgpsf.fits',-96.35575224904923,87.6299246000508,-360.3128725836368,-273.27589592395753,-184.20038096879682,171.3884954158536,79.4165612384314,-8.940531768695228,-2.8436598507977487e-09,2.5861424206927724e-09,2458167.064247685,2458207.0039004628,7220931.0
182,2458237.8377894,b'g',2.561,5.02352095890823,26.325,2.48041e-05,2.0,722.0,9.0,3.0,1.0,209.878,-7.60804,0.994494,8.5109,1.057,0.0,0.0,21.748171475982666,2.4157450199127197,ztf_20180429337755_000722_zg_c09_o_q3_scimrefdiffimg.fits,b'ztf_20180429337755_000722_zg_c09_o_q3_diffimgpsf.fits',3.922296752350789,112.15465414736599,-335.782225201404,-220.70872308831548,-107.97416550546586,344.8233982024725,228.64347403376712,116.3351427892661,1.1575518365261265e-10,3.3099185013339007e-09,2458167.064247685,2458207.0039004628,7220931.0
183,2458237.865162,b'g',2.691,6.13058437156426,26.325,1.7114e-05,3.0,722.0,9.0,3.0,1.0,210.089,-7.72305,0.99491,8.18218,1.022,0.0,0.0,15.761384076595306,-0.6942660808563232,ztf_20180429365127_000722_zg_c09_o_q3_scimrefdiffimg.fits,b'ztf_20180429365127_000722_zg_c09_o_q3_diffimgpsf.fits',66.75928062360293,82.93227746412902,-184.42499134579447,-98.57932568107256,-16.26040327226488,317.7040925526214,231.94699438222204,149.60415165599315,1.9702060494198775e-09,2.447505024602973e-09,2458167.064247685,2458207.0039004628,7220931.0
184,2458237.8661227,b'g',2.545,6.13904254691383,26.325,1.9693e-05,2.0,722.0,9.0,3.0,1.0,210.097,-7.72703,0.994936,8.16119,1.022,0.0,0.0,14.75767227745056,1.4262524843215942,ztf_20180429366088_000722_zg_c09_o_q3_scimrefdiffimg.fits,b'ztf_20180429366088_000722_zg_c09_o_q3_diffimgpsf.fits',-82.44406738972201,75.02560541900063,-309.4600511723414,-232.49643314249795,-157.63614702705974,142.9091896124698,67.33136770683157,-7.584936189058482,-2.4330969236445323e-09,2.2141625899276646e-09,2458167.064247685,2458207.0039004628,7220931.0
185,2458237.8834722,b'g',2.672,6.15845648116432,26.325,1.97278e-05,2.0,722.0,9.0,3.0,1.0,210.235,-7.79815,0.995184,7.95837,1.011,0.0,0.0,15.74428339347838,0.3525540828704834,ztf_20180429383414_000722_zg_c09_o_q3_scimrefdiffimg.fits,b'ztf_20180429383414_000722_zg_c09_o_q3_diffimgpsf.fits',-158.47957649746832,82.00364918957239,-407.5292633859823,-322.83887518771513,-240.54611818543842,87.85449621130473,5.286852953394919,-76.53881980629365,-4.6770638839751044e-09,2.4200992625778786e-09,2458167.064247685,2458207.0039004628,7220931.0
186,2458237.9232639,b'g',2.784,6.18565802810623,26.325,1.47881e-05,2.0,722.0,9.0,3.0,1.0,210.569,-7.95646,0.99575,7.47577,1.015,0.0,0.0,14.541134576225275,-0.49173152446746826,ztf_20180429423229_000722_zg_c09_o_q3_scimrefdiffimg.fits,b'ztf_20180429423229_000722_zg_c09_o_q3_diffimgpsf.fits',42.43273511223185,76.71167098018158,-191.5895527611114,-111.85926563284843,-34.160351334771946,273.6551169642558,196.22154706912363,119.26299062559121,1.2522787937590955e-09,2.2639219119613344e-09,2458167.064247685,2458207.0039004628,7220931.0
187,2458237.951412,b'g',2.718,6.10766042947947,26.325,1.79278e-05,2.0,722.0,9.0,3.0,1.0,210.825,-8.06469,0.996123,7.14005,1.044,0.0,0.0,14.233428203964227,-1.0418586730957031,ztf_20180429451389_000722_zg_c09_o_q3_scimrefdiffimg.fits,b'ztf_20180429451389_000722_zg_c09_o_q3_diffimgpsf.fits',-3.2088362813474873,76.2321691957462,-232.13986404063158,-155.4700732513428,-79.75081671729414,223.89365181808267,148.82819804947346,72.71352167419825,-9.469947240374573e-11,2.2497708109933387e-09,2458167.064247685,2458207.0039004628,7220931.0
188,2458237.9576273,b'g',2.708,6.09269199668208,26.325,1.59507e-05,3.0,722.0,9.0,3.0,1.0,210.884,-8.08821,0.996198,7.07011,1.053,0.0,0.0,14.63747689723968,-1.2921292185783386,ztf_20180429457604_000722_zg_c09_o_q3_scimrefdiffimg.fits,b'ztf_20180429457604_000722_zg_c09_o_q3_diffimgpsf.fits',20.402977618794644,75.62785114980916,-208.93775419040358,-132.22807399023205,-55.70245828035453,248.81084443105624,171.8619152290175,95.5532440192638,6.021345580005461e-10,2.2319361210802215e-09,2458167.064247685,2458207.0039004628,7220931.0
189,2458237.9627662,b'g',2.337,6.10264022301805,26.325,1.50579e-05,2.0,722.0,9.0,3.0,1.0,210.933,-8.10756,0.996265,7.00717,1.062,0.0,0.0,15.048789756011953,1.1492501497268677,ztf_20180429462755_000722_zg_c09_o_q3_scimrefdiffimg.fits,b'ztf_20180429462755_000722_zg_c09_o_q3_diffimgpsf.fits',-95.94516956117371,70.44644029620171,-308.854144604019,-237.02611513277992,-166.4470530854449,113.37935229194605,44.733819098115745,-25.554172493041467,-2.8315426966300715e-09,2.0790218462504183e-09,2458167.064247685,2458207.0039004628,7220931.0
190,2458242.8454514,b'r',1.737,6.38982757793947,26.275,5.0248e-06,2.0,722.0,9.0,3.0,2.0,273.813,-21.1179,-0.82811,311.012,1.028,0.0,0.0,7.3239519493103025,0.3240969181060791,ztf_20180504345417_000722_zr_c09_o_q3_scimrefdiffimg.fits,b'ztf_20180504345417_000722_zr_c09_o_q3_diffimgpsf.fits',33.04134932420836,24.986592241059043,-41.57932588242337,-16.851872073270656,8.171353489807949,108.69022652135016,83.27361429570368,58.144537971926034,1.0210753090068716e-09,7.721595187807031e-10,2458155.058738426,2458218.9608101854,7220932.0
191,2458242.8646644,b'r',1.764,6.433531522863,26.275,4.801e-06,3.0,722.0,9.0,3.0,2.0,273.986,-21.1494,-0.826727,310.802,1.013,0.0,0.0,7.046148746538162,0.2174108624458313,ztf_20180504364618_000722_zr_c09_o_q3_scimrefdiffimg.fits,b'ztf_20180504364618_000722_zr_c09_o_q3_diffimgpsf.fits',19.488227942182824,22.999207843542806,-49.55425761623129,-26.587953679247477,-3.5724539692746307,89.48502602360178,65.30854530179417,42.42596171781098,6.022438179751134e-10,7.107434695083002e-10,2458155.058738426,2458218.9608101854,7220932.0
192,2458242.8656366,b'r',1.905,6.43962426769859,26.275,4.2523e-06,2.0,722.0,9.0,3.0,2.0,273.995,-21.1509,-0.826634,310.788,1.013,0.0,0.0,7.628143620252609,0.02974236011505127,ztf_20180504365602_000722_zr_c09_o_q3_scimrefdiffimg.fits,b'ztf_20180504365602_000722_zr_c09_o_q3_diffimgpsf.fits',-28.04241099919019,27.57013973362253,-111.78483925119134,-83.09579304165734,-55.62698345552219,55.02706833393065,26.799207068689917,-0.4867039882771364,-8.665933462746635e-10,8.519987689325123e-10,2458155.058738426,2458218.9608101854,7220932.0
193,2458242.8665972,b'r',1.895,6.46595281429812,26.275,4.764e-06,1.0,722.0,9.0,3.0,2.0,274.003,-21.1524,-0.826588,310.781,1.012,0.0,0.0,7.422261602330207,-0.3731633424758911,ztf_20180504366562_000722_zr_c09_o_q3_scimrefdiffimg.fits,b'ztf_20180504366562_000722_zr_c09_o_q3_diffimgpsf.fits',29.85668454474482,26.9300860103593,-51.230534295617275,-23.996704522297264,2.920774368818096,110.96724142676169,83.49430957128158,56.780946389536695,9.226597587862407e-10,8.322192179599624e-10,2458155.058738426,2458218.9608101854,7220932.0
194,2458242.8912847,b'g',1.852,6.18447363156052,26.325,5.441e-06,2.0,722.0,9.0,3.0,1.0,274.214,-21.1876,-0.824782,310.509,1.008,0.0,0.0,7.615766492128371,0.94925457239151,ztf_20180504391285_000722_zg_c09_o_q3_scimrefdiffimg.fits,b'ztf_20180504391285_000722_zg_c09_o_q3_diffimgpsf.fits',-42.86743411223148,26.772906873563045,-124.2190855574339,-96.40918993154641,-69.54309533965186,38.53086479549153,10.900680030135371,-15.99728159252577,-1.265107670755311e-09,7.901244979248282e-10,2458167.064247685,2458207.0039004628,7220931.0
195,2458242.9093866,b'g',2.003,6.19603432610095,26.325,6.8771e-06,2.0,722.0,9.0,3.0,1.0,274.363,-21.2096,-0.823481,310.313,1.015,0.0,0.0,8.285327456378937,0.3787529468536377,ztf_20180504409352_000722_zg_c09_o_q3_scimrefdiffimg.fits,b'ztf_20180504409352_000722_zg_c09_o_q3_diffimgpsf.fits',-17.66987047011988,30.73153717386784,-111.85630771002803,-79.88811464641606,-48.496999455970766,74.77502449418766,43.89223448887482,12.966074891764912,-5.214748476541777e-10,9.06951960577614e-10,2458167.064247685,2458207.0039004628,7220931.0
196,2458242.9260069,b'g',1.913,6.14742154786571,26.325,5.9744e-06,1.0,722.0,9.0,3.0,1.0,274.497,-21.2268,-0.822269,310.131,1.029,0.0,0.0,7.711529746246337,0.1141972541809082,ztf_20180504425972_000722_zg_c09_o_q3_scimrefdiffimg.fits,b'ztf_20180504425972_000722_zg_c09_o_q3_diffimgpsf.fits',-13.99497983089512,28.735402125550458,-100.2853275349461,-71.4661696131527,-42.620288150629996,72.99838596553867,43.726835507498166,14.850516100470918,-4.1302113603947716e-10,8.480418388519805e-10,2458167.064247685,2458207.0039004628,7220931.0
197,2458242.9269676,b'g',2.103,6.17133190992653,26.325,7.1504e-06,3.0,722.0,9.0,3.0,1.0,274.504,-21.2277,-0.822176,310.117,1.03,0.0,0.0,8.40975908651352,0.6667972803115845,ztf_20180504426933_000722_zg_c09_o_q3_scimrefdiffimg.fits,b'ztf_20180504426933_000722_zg_c09_o_q3_diffimgpsf.fits',-5.288218390575105,32.548416881384256,-102.56446845078125,-70.11379261528703,-37.793460390202,93.83335895819796,59.96347243951695,27.303373372566504,-1.5606638906892137e-10,9.60571882137803e-10,2458167.064247685,2458207.0039004628,7220931.0
198,2458242.9279282,b'g',1.999,6.15764490684188,26.325,6.9425e-06,2.0,722.0,9.0,3.0,1.0,274.512,-21.2286,-0.822129,310.11,1.031,0.0,0.0,7.908065190482136,-0.12086409330368042,ztf_20180504427894_000722_zg_c09_o_q3_scimrefdiffimg.fits,b'ztf_20180504427894_000722_zg_c09_o_q3_diffimgpsf.fits',-25.73484432965242,29.70811073891709,-114.9318238785703,-85.13766723525293,-55.281340910543854,64.3847843484443,33.89624561246295,4.134880567290324,-7.594891003249346e-10,8.767485052086397e-10,2458167.064247685,2458207.0039004628,7220931.0
199,2458243.7708333,b'g',2.762,5.88772735059644,26.325,6.6167e-06,2.0,722.0,9.0,3.0,1.0,285.807,-21.0797,-0.756814,300.906,1.188,0.0,0.0,5.407199882507324,-0.3430159091949463,ztf_20180505270822_000722_zg_c09_o_q3_scimrefdiffimg.fits,b'ztf_20180505270822_000722_zg_c09_o_q3_diffimgpsf.fits',-51.6980214978969,23.699955055820638,-122.96978988490693,-99.03256597893918,-75.29127825658175,18.946639593497135,-4.094998884286101,-27.891368144940472,-1.5257167804499074e-09,6.994352603849685e-10,2458167.064247685,2458207.0039004628,7220931.0
200,2458243.7980903,b'r',1.985,6.38840076314737,26.275,3.6335e-06,3.0,722.0,9.0,3.0,2.0,286.123,-21.1151,-0.754611,300.612,1.105,0.0,0.0,7.089909373164176,-0.6902288794517517,ztf_20180505298090_000722_zr_c09_o_q3_scimrefdiffimg.fits,b'ztf_20180505298090_000722_zr_c09_o_q3_diffimgpsf.fits',11.414218550799987,26.140252066791213,-68.82562127980847,-41.00430739286164,-14.806718093014645,89.80487153339408,63.605062494224626,37.47378604056778,3.527330745324911e-10,8.078110156684513e-10,2458155.058738426,2458218.9608101854,7220932.0
201,2458243.8117361,b'r',2.127,6.40529669843143,26.275,3.8948e-06,2.0,722.0,9.0,3.0,2.0,286.272,-21.1319,-0.753455,300.458,1.075,0.0,0.0,6.830663065528867,-0.6187292337417603,ztf_20180505311713_000722_zr_c09_o_q3_scimrefdiffimg.fits,b'ztf_20180505311713_000722_zr_c09_o_q3_diffimgpsf.fits',26.415307506494734,27.493676362034396,-56.7483071244159,-28.793762771857985,-0.9471364024347739,109.5772389775234,81.88616942323459,54.04021632163402,8.163110413576268e-10,8.496358248510644e-10,2458155.058738426,2458218.9608101854,7220932.0
