date,jdobs,filter,absmag,mag,emag,limmag,instrument,programid,refsys,issub,isdiffpos,rb
2014 May 27,2456804.9374,r,-13.80,20.97,0.15,21.25,P48+iPTF,1,None,True,True,0.327
2014 Jun 07,2456815.9641,r,-13.76,21.02,0.18,21.11,P48+iPTF,1,None,True,True,0.414
2018 Jun 07,2458276.9302,r,99.0,99.0,99.0,20.67,P48+ZTF,2,None,True,False,0.58666664362
2018 Jun 07,2458276.9302,r,99.0,99.0,99.0,20.67,P48+ZTF,2,None,True,True,0.708571434021
2018 Jun 08,2458277.7873,r,99.0,99.0,99.0,20.68,P48+ZTF,2,None,True,False,0.58666664362
2018 Jun 08,2458277.7873,r,99.0,99.0,99.0,20.68,P48+ZTF,2,None,True,True,None
2018 Jun 08,2458277.8213,g,99.0,99.0,99.0,20.89,P48+ZTF,2,None,True,False,0.58666664362
2018 Jun 08,2458277.8213,g,99.0,99.0,99.0,20.89,P48+ZTF,2,None,True,True,0.708571434021
2018 Jun 08,2458277.8486,g,99.0,99.0,99.0,20.91,P48+ZTF,2,None,True,False,0.58666664362
2018 Jun 08,2458277.8486,g,99.0,99.0,99.0,20.91,P48+ZTF,2,None,True,True,0.708571434021
2018 Jun 08,2458277.8649,g,99.0,99.0,99.0,20.92,P48+ZTF,2,None,True,False,0.58666664362
2018 Jun 08,2458277.8649,g,99.0,99.0,99.0,20.92,P48+ZTF,2,None,True,True,0.708571434021
2018 Jun 08,2458277.8872,r,99.0,99.0,99.0,20.70,P48+ZTF,2,None,True,False,0.58666664362
2018 Jun 08,2458277.8872,r,99.0,99.0,99.0,20.70,P48+ZTF,2,None,True,True,None
2018 Jun 08,2458277.9064,r,99.0,99.0,99.0,20.65,P48+ZTF,2,None,True,False,0.58666664362
2018 Jun 08,2458277.9064,r,99.0,99.0,99.0,20.65,P48+ZTF,2,None,True,True,0.708571434021
2018 Jun 09,2458278.7798,r,99.0,99.0,99.0,20.49,P48+ZTF,2,None,True,False,0.58666664362
2018 Jun 09,2458278.7798,r,99.0,99.0,99.0,20.49,P48+ZTF,2,None,True,True,0.708571434021
2018 Jun 09,2458278.8026,r,99.0,99.0,99.0,20.64,P48+ZTF,1,None,True,False,0.58666664362
2018 Jun 09,2458278.8026,r,99.0,99.0,99.0,20.64,P48+ZTF,1,None,True,True,0.708571434021
2018 Jun 09,2458278.8035,r,99.0,99.0,99.0,20.65,P48+ZTF,2,None,True,False,0.58666664362
2018 Jun 09,2458278.8035,r,99.0,99.0,99.0,20.65,P48+ZTF,2,None,True,True,0.708571434021
2018 Jun 09,2458278.8227,r,99.0,99.0,99.0,20.67,P48+ZTF,2,None,True,False,0.58666664362
2018 Jun 09,2458278.8227,r,99.0,99.0,99.0,20.67,P48+ZTF,2,None,True,True,0.708571434021
2018 Jun 09,2458278.8543,g,99.0,99.0,99.0,21.01,P48+ZTF,2,None,True,False,0.58666664362
2018 Jun 09,2458278.8543,g,99.0,99.0,99.0,21.01,P48+ZTF,2,None,True,True,0.708571434021
2018 Jun 09,2458278.8681,g,99.0,99.0,99.0,20.99,P48+ZTF,1,None,True,False,0.58666664362
2018 Jun 09,2458278.8681,g,99.0,99.0,99.0,20.99,P48+ZTF,1,None,True,True,0.708571434021
2018 Jun 09,2458278.8690,g,99.0,99.0,99.0,20.98,P48+ZTF,2,None,True,False,0.58666664362
2018 Jun 09,2458278.8690,g,99.0,99.0,99.0,20.98,P48+ZTF,2,None,True,True,None
2018 Jun 09,2458278.8894,g,99.0,99.0,99.0,20.96,P48+ZTF,2,None,True,False,0.58666664362
2018 Jun 09,2458278.8894,g,99.0,99.0,99.0,20.96,P48+ZTF,2,None,True,True,0.708571434021
2018 Jun 10,2458279.7830,r,99.0,99.0,99.0,20.60,P48+ZTF,2,None,True,False,0.58666664362
2018 Jun 10,2458279.7830,r,99.0,99.0,99.0,20.60,P48+ZTF,2,None,True,True,None
2018 Jun 10,2458279.8285,g,99.0,99.0,99.0,20.87,P48+ZTF,2,None,True,False,0.58666664362
2018 Jun 10,2458279.8285,g,99.0,99.0,99.0,20.87,P48+ZTF,2,None,True,True,None
2018 Jun 10,2458279.8478,g,99.0,99.0,99.0,20.95,P48+ZTF,2,None,True,False,0.58666664362
2018 Jun 10,2458279.8478,g,99.0,99.0,99.0,20.95,P48+ZTF,2,None,True,True,0.708571434021
2018 Jun 10,2458279.8639,g,99.0,99.0,99.0,20.83,P48+ZTF,2,None,True,False,0.58666664362
2018 Jun 10,2458279.8639,g,99.0,99.0,99.0,20.83,P48+ZTF,2,None,True,True,0.708571434021
2018 Jun 10,2458279.8889,r,99.0,99.0,99.0,20.35,P48+ZTF,2,None,True,False,0.58666664362
2018 Jun 10,2458279.8889,r,99.0,99.0,99.0,20.35,P48+ZTF,2,None,True,True,0.708571434021
2018 Jun 10,2458279.9150,r,99.0,99.0,99.0,20.41,P48+ZTF,2,None,True,False,0.58666664362
2018 Jun 10,2458279.9150,r,99.0,99.0,99.0,20.41,P48+ZTF,2,None,True,True,0.708571434021
2018 Jun 11,2458280.7673,g,99.0,99.0,99.0,20.97,P48+ZTF,2,None,True,False,0.58666664362
2018 Jun 11,2458280.7673,g,99.0,99.0,99.0,20.97,P48+ZTF,2,None,True,True,0.708571434021
2018 Jun 11,2458280.7847,g,99.0,99.0,99.0,20.96,P48+ZTF,2,None,True,False,0.58666664362
2018 Jun 11,2458280.7847,g,99.0,99.0,99.0,20.96,P48+ZTF,2,None,True,True,None
2018 Jun 11,2458280.8079,r,99.0,99.0,99.0,20.72,P48+ZTF,2,None,True,False,0.58666664362
2018 Jun 11,2458280.8079,r,99.0,99.0,99.0,20.72,P48+ZTF,2,None,True,True,0.708571434021
2018 Jun 11,2458280.8262,r,99.0,99.0,99.0,20.69,P48+ZTF,2,None,True,False,0.58666664362
2018 Jun 11,2458280.8262,r,99.0,99.0,99.0,20.69,P48+ZTF,2,None,True,True,0.708571434021
2018 Jun 11,2458280.8431,r,99.0,99.0,99.0,20.70,P48+ZTF,2,None,True,False,0.58666664362
2018 Jun 11,2458280.8431,r,99.0,99.0,99.0,20.70,P48+ZTF,2,None,True,True,0.708571434021
2018 Jun 11,2458280.9039,g,99.0,99.0,99.0,20.93,P48+ZTF,2,None,True,False,0.58666664362
2018 Jun 11,2458280.9039,g,99.0,99.0,99.0,20.93,P48+ZTF,2,None,True,True,0.708571434021
2018 Jun 12,2458281.7600,g,99.0,99.0,99.0,20.95,P48+ZTF,2,None,True,False,0.58666664362
2018 Jun 12,2458281.7600,g,99.0,99.0,99.0,20.95,P48+ZTF,2,None,True,True,0.708571434021
2018 Jun 12,2458281.7779,g,99.0,99.0,99.0,20.91,P48+ZTF,1,None,True,False,0.58666664362
2018 Jun 12,2458281.7779,g,99.0,99.0,99.0,20.91,P48+ZTF,1,None,True,True,0.708571434021
2018 Jun 12,2458281.7793,g,99.0,99.0,99.0,20.92,P48+ZTF,2,None,True,False,0.58666664362
2018 Jun 12,2458281.7793,g,99.0,99.0,99.0,20.92,P48+ZTF,2,None,True,True,0.708571434021
2018 Jun 12,2458281.8314,r,99.0,99.0,99.0,20.74,P48+ZTF,2,None,True,False,0.58666664362
2018 Jun 12,2458281.8314,r,99.0,99.0,99.0,20.74,P48+ZTF,2,None,True,True,None
2018 Jun 12,2458281.8399,r,99.0,99.0,99.0,20.70,P48+ZTF,1,None,True,False,0.58666664362
2018 Jun 12,2458281.8399,r,99.0,99.0,99.0,20.70,P48+ZTF,1,None,True,True,0.708571434021
2018 Jun 12,2458281.8408,r,99.0,99.0,99.0,20.64,P48+ZTF,2,None,True,False,0.58666664362
2018 Jun 12,2458281.8408,r,99.0,99.0,99.0,20.64,P48+ZTF,2,None,True,True,0.708571434021
2018 Jun 12,2458281.8696,r,99.0,99.0,99.0,20.62,P48+ZTF,2,None,True,False,0.58666664362
2018 Jun 12,2458281.8696,r,99.0,99.0,99.0,20.62,P48+ZTF,2,None,True,True,0.708571434021
2018 Jun 12,2458281.8885,g,99.0,99.0,99.0,20.88,P48+ZTF,2,None,True,False,0.58666664362
2018 Jun 12,2458281.8885,g,99.0,99.0,99.0,20.88,P48+ZTF,2,None,True,True,None
2018 Jun 13,2458282.8032,r,99.0,99.0,99.0,20.40,P48+ZTF,2,None,True,False,0.58666664362
2018 Jun 13,2458282.8032,r,99.0,99.0,99.0,20.40,P48+ZTF,2,None,True,True,0.708571434021
2018 Jun 13,2458282.8249,r,99.0,99.0,99.0,20.67,P48+ZTF,2,None,True,False,0.58666664362
2018 Jun 13,2458282.8249,r,99.0,99.0,99.0,20.67,P48+ZTF,2,None,True,True,0.708571434021
2018 Jun 13,2458282.8457,r,99.0,99.0,99.0,20.66,P48+ZTF,2,None,True,False,0.58666664362
2018 Jun 13,2458282.8457,r,99.0,99.0,99.0,20.66,P48+ZTF,2,None,True,True,0.708571434021
2018 Jun 13,2458282.8715,g,99.0,99.0,99.0,20.87,P48+ZTF,2,None,True,False,0.58666664362
2018 Jun 13,2458282.8715,g,99.0,99.0,99.0,20.87,P48+ZTF,2,None,True,True,0.708571434021
2018 Jun 13,2458282.8849,g,99.0,99.0,99.0,20.82,P48+ZTF,2,None,True,False,0.58666664362
2018 Jun 13,2458282.8849,g,99.0,99.0,99.0,20.82,P48+ZTF,2,None,True,True,0.708571434021
2018 Jun 13,2458282.9133,g,99.0,99.0,99.0,20.82,P48+ZTF,2,None,True,False,0.58666664362
2018 Jun 13,2458282.9133,g,99.0,99.0,99.0,20.82,P48+ZTF,2,None,True,True,0.708571434021
2018 Jun 14,2458283.7855,g,99.0,99.0,99.0,21.00,P48+ZTF,2,None,True,False,0.58666664362
2018 Jun 14,2458283.7855,g,99.0,99.0,99.0,21.00,P48+ZTF,2,None,True,True,None
2018 Jun 14,2458283.8057,g,99.0,99.0,99.0,21.03,P48+ZTF,2,None,True,False,0.58666664362
2018 Jun 14,2458283.8057,g,99.0,99.0,99.0,21.03,P48+ZTF,2,None,True,True,0.708571434021
2018 Jun 14,2458283.8300,r,99.0,99.0,99.0,20.71,P48+ZTF,2,None,True,False,0.58666664362
2018 Jun 14,2458283.8300,r,99.0,99.0,99.0,20.71,P48+ZTF,2,None,True,True,0.708571434021
2018 Jun 14,2458283.8474,r,99.0,99.0,99.0,20.76,P48+ZTF,2,None,True,False,0.58666664362
2018 Jun 14,2458283.8474,r,99.0,99.0,99.0,20.76,P48+ZTF,2,None,True,True,None
2018 Jun 14,2458283.8645,r,99.0,99.0,99.0,20.73,P48+ZTF,2,None,True,False,0.58666664362
2018 Jun 14,2458283.8645,r,99.0,99.0,99.0,20.73,P48+ZTF,2,None,True,True,0.708571434021
2018 Jun 14,2458283.9104,g,99.0,99.0,99.0,20.98,P48+ZTF,2,None,True,False,0.58666664362
2018 Jun 14,2458283.9104,g,99.0,99.0,99.0,20.98,P48+ZTF,2,None,True,True,0.708571434021
2018 Jun 15,2458284.7571,g,99.0,99.0,99.0,20.72,P48+ZTF,2,None,True,False,0.58666664362
2018 Jun 15,2458284.7571,g,99.0,99.0,99.0,20.72,P48+ZTF,2,None,True,True,0.708571434021
2018 Jun 15,2458284.8068,r,99.0,99.0,99.0,18.93,P48+ZTF,2,None,True,False,0.58666664362
2018 Jun 15,2458284.8068,r,99.0,99.0,99.0,18.93,P48+ZTF,2,None,True,True,0.708571434021
2018 Jun 15,2458284.8195,r,99.0,99.0,99.0,20.22,P48+ZTF,2,None,True,False,0.58666664362
2018 Jun 15,2458284.8195,r,99.0,99.0,99.0,20.22,P48+ZTF,2,None,True,True,0.708571434021
2018 Jun 15,2458284.8223,r,99.0,99.0,99.0,20.13,P48+ZTF,1,None,True,False,0.58666664362
2018 Jun 15,2458284.8223,r,99.0,99.0,99.0,20.13,P48+ZTF,1,None,True,True,0.708571434021
2018 Jun 15,2458284.8486,r,99.0,99.0,99.0,20.57,P48+ZTF,2,None,True,False,0.58666664362
2018 Jun 15,2458284.8486,r,99.0,99.0,99.0,20.57,P48+ZTF,2,None,True,True,0.708571434021
2018 Jun 15,2458284.8681,g,99.0,99.0,99.0,18.41,P48+ZTF,1,None,True,False,0.58666664362
2018 Jun 15,2458284.8681,g,99.0,99.0,99.0,18.41,P48+ZTF,1,None,True,True,None
2018 Jun 15,2458284.8690,g,99.0,99.0,99.0,18.98,P48+ZTF,2,None,True,False,0.58666664362
2018 Jun 15,2458284.8690,g,99.0,99.0,99.0,18.98,P48+ZTF,2,None,True,True,0.708571434021
2018 Jun 15,2458284.8822,g,99.0,99.0,99.0,20.68,P48+ZTF,2,None,True,False,0.58666664362
2018 Jun 15,2458284.8822,g,99.0,99.0,99.0,20.68,P48+ZTF,2,None,True,True,None
2018 Jun 16,2458285.7804,g,99.0,99.0,99.0,16.98,P48+ZTF,2,None,True,False,0.58666664362
2018 Jun 16,2458285.7804,g,99.0,99.0,99.0,16.98,P48+ZTF,2,None,True,True,None
2018 Jun 16,2458285.8111,r,99.0,99.0,99.0,20.84,P48+ZTF,2,None,True,False,0.58666664362
2018 Jun 16,2458285.8111,r,99.0,99.0,99.0,20.84,P48+ZTF,2,None,True,True,None
2018 Jun 16,2458285.8206,r,99.0,99.0,99.0,20.87,P48+ZTF,2,None,True,False,0.58666664362
2018 Jun 16,2458285.8206,r,99.0,99.0,99.0,20.87,P48+ZTF,2,None,True,True,None
2018 Jun 16,2458285.8885,r,99.0,99.0,99.0,20.91,P48+ZTF,2,None,True,False,0.58666664362
2018 Jun 16,2458285.8885,r,99.0,99.0,99.0,20.91,P48+ZTF,2,None,True,True,0.708571434021
2018 Jun 17,2458286.7481,g,99.0,99.0,99.0,21.00,P48+ZTF,2,None,True,False,0.58666664362
2018 Jun 17,2458286.7481,g,99.0,99.0,99.0,21.00,P48+ZTF,2,None,True,True,0.708571434021
2018 Jun 17,2458286.7632,g,99.0,99.0,99.0,21.00,P48+ZTF,2,None,True,False,0.58666664362
2018 Jun 17,2458286.7632,g,99.0,99.0,99.0,21.00,P48+ZTF,2,None,True,True,0.708571434021
2018 Jun 17,2458286.8073,r,99.0,99.0,99.0,20.85,P48+ZTF,2,None,True,False,0.58666664362
2018 Jun 17,2458286.8073,r,99.0,99.0,99.0,20.85,P48+ZTF,2,None,True,True,0.708571434021
2018 Jun 17,2458286.8289,r,99.0,99.0,99.0,20.81,P48+ZTF,2,None,True,False,0.58666664362
2018 Jun 17,2458286.8289,r,99.0,99.0,99.0,20.81,P48+ZTF,2,None,True,True,0.708571434021
2018 Jun 17,2458286.9132,g,99.0,99.0,99.0,21.04,P48+ZTF,2,None,True,False,0.58666664362
2018 Jun 17,2458286.9132,g,99.0,99.0,99.0,21.04,P48+ZTF,2,None,True,True,0.708571434021
2018 Jun 18,2458287.8195,r,99.0,99.0,99.0,20.85,P48+ZTF,2,None,True,False,0.58666664362
2018 Jun 18,2458287.8195,r,99.0,99.0,99.0,20.85,P48+ZTF,2,None,True,True,0.708571434021
2018 Jun 19,2458288.7866,r,99.0,99.0,99.0,20.71,P48+ZTF,2,None,True,False,0.58666664362
2018 Jun 19,2458288.7866,r,99.0,99.0,99.0,20.71,P48+ZTF,2,None,True,True,0.708571434021
2018 Jun 19,2458288.8084,r,99.0,99.0,99.0,20.75,P48+ZTF,2,None,True,False,0.58666664362
2018 Jun 19,2458288.8084,r,99.0,99.0,99.0,20.75,P48+ZTF,2,None,True,True,None
2018 Jun 19,2458288.8206,r,99.0,99.0,99.0,20.78,P48+ZTF,2,None,True,False,0.58666664362
2018 Jun 19,2458288.8206,r,99.0,99.0,99.0,20.78,P48+ZTF,2,None,True,True,0.708571434021
2018 Jun 19,2458288.8439,g,99.0,99.0,99.0,21.03,P48+ZTF,2,None,True,False,0.58666664362
2018 Jun 19,2458288.8439,g,99.0,99.0,99.0,21.03,P48+ZTF,2,None,True,True,0.708571434021
2018 Jun 19,2458288.8667,g,99.0,99.0,99.0,20.96,P48+ZTF,2,None,True,False,0.58666664362
2018 Jun 19,2458288.8667,g,99.0,99.0,99.0,20.96,P48+ZTF,2,None,True,True,0.708571434021
2018 Jun 19,2458288.8892,g,99.0,99.0,99.0,20.77,P48+ZTF,2,None,True,False,0.58666664362
2018 Jun 19,2458288.8892,g,99.0,99.0,99.0,20.77,P48+ZTF,2,None,True,True,0.708571434021
2018 Jun 20,2458289.7421,r,99.0,99.0,99.0,20.56,P48+ZTF,2,None,True,False,0.58666664362
2018 Jun 20,2458289.7421,r,99.0,99.0,99.0,20.56,P48+ZTF,2,None,True,True,0.708571434021
2018 Jun 20,2458289.7614,r,99.0,99.0,99.0,20.50,P48+ZTF,2,None,True,False,0.58666664362
2018 Jun 20,2458289.7614,r,99.0,99.0,99.0,20.50,P48+ZTF,2,None,True,True,0.708571434021
2018 Jun 20,2458289.8722,g,99.0,99.0,99.0,20.91,P48+ZTF,2,None,True,False,0.58666664362
2018 Jun 20,2458289.8722,g,99.0,99.0,99.0,20.91,P48+ZTF,2,None,True,True,None
2018 Jun 20,2458289.8866,g,99.0,99.0,99.0,20.77,P48+ZTF,2,None,True,False,0.58666664362
2018 Jun 20,2458289.8866,g,99.0,99.0,99.0,20.77,P48+ZTF,2,None,True,True,0.708571434021
2018 Jun 20,2458289.9032,g,99.0,99.0,99.0,20.59,P48+ZTF,2,None,True,False,0.58666664362
2018 Jun 20,2458289.9032,g,99.0,99.0,99.0,20.59,P48+ZTF,2,None,True,True,0.708571434021
2018 Jun 21,2458290.7181,g,99.0,99.0,99.0,20.43,P48+ZTF,2,None,True,False,0.58666664362
2018 Jun 21,2458290.7181,g,99.0,99.0,99.0,20.43,P48+ZTF,2,None,True,True,0.708571434021
2018 Jun 21,2458290.7401,g,99.0,99.0,99.0,20.47,P48+ZTF,2,None,True,False,0.58666664362
2018 Jun 21,2458290.7401,g,99.0,99.0,99.0,20.47,P48+ZTF,2,None,True,True,0.708571434021
2018 Jun 21,2458290.7410,g,99.0,99.0,99.0,20.49,P48+ZTF,1,None,True,False,0.58666664362
2018 Jun 21,2458290.7410,g,99.0,99.0,99.0,20.49,P48+ZTF,1,None,True,True,None
2018 Jun 21,2458290.8489,r,99.0,99.0,99.0,20.64,P48+ZTF,2,None,True,False,0.58666664362
2018 Jun 21,2458290.8489,r,99.0,99.0,99.0,20.64,P48+ZTF,2,None,True,True,0.708571434021
2018 Jun 21,2458290.8643,r,99.0,99.0,99.0,20.73,P48+ZTF,2,None,True,False,0.58666664362
2018 Jun 21,2458290.8643,r,99.0,99.0,99.0,20.73,P48+ZTF,2,None,True,True,0.708571434021
2018 Jun 21,2458290.8672,r,99.0,99.0,99.0,20.76,P48+ZTF,1,None,True,False,0.58666664362
2018 Jun 21,2458290.8672,r,99.0,99.0,99.0,20.76,P48+ZTF,1,None,True,True,0.708571434021
2018 Jun 21,2458290.8937,r,99.0,99.0,99.0,20.53,P48+ZTF,2,None,True,False,0.58666664362
2018 Jun 21,2458290.8937,r,99.0,99.0,99.0,20.53,P48+ZTF,2,None,True,True,0.708571434021
2018 Jun 21,2458290.9094,g,99.0,99.0,99.0,20.87,P48+ZTF,2,None,True,False,0.58666664362
2018 Jun 21,2458290.9094,g,99.0,99.0,99.0,20.87,P48+ZTF,2,None,True,True,0.708571434021
2018 Jun 22,2458291.7869,r,99.0,99.0,99.0,20.29,P48+ZTF,2,None,True,False,0.58666664362
2018 Jun 22,2458291.7869,r,99.0,99.0,99.0,20.29,P48+ZTF,2,None,True,True,0.708571434021
2018 Jun 22,2458291.8039,r,99.0,99.0,99.0,20.35,P48+ZTF,2,None,True,False,0.58666664362
2018 Jun 22,2458291.8039,r,99.0,99.0,99.0,20.35,P48+ZTF,2,None,True,True,None
2018 Jun 22,2458291.8280,r,99.0,99.0,99.0,20.44,P48+ZTF,2,None,True,False,0.58666664362
2018 Jun 22,2458291.8280,r,99.0,99.0,99.0,20.44,P48+ZTF,2,None,True,True,0.708571434021
2018 Jun 22,2458291.8468,g,99.0,99.0,99.0,20.53,P48+ZTF,2,None,True,False,0.58666664362
2018 Jun 22,2458291.8468,g,99.0,99.0,99.0,20.53,P48+ZTF,2,None,True,True,0.708571434021
2018 Jun 22,2458291.9321,g,99.0,99.0,99.0,21.00,P48+ZTF,2,None,True,False,0.58666664362
2018 Jun 22,2458291.9321,g,99.0,99.0,99.0,21.00,P48+ZTF,2,None,True,True,0.708571434021
2018 Jun 23,2458292.7770,r,99.0,99.0,99.0,20.36,P48+ZTF,2,None,True,False,0.58666664362
2018 Jun 23,2458292.7770,r,99.0,99.0,99.0,20.36,P48+ZTF,2,None,True,True,0.708571434021
2018 Jun 23,2458292.8016,r,99.0,99.0,99.0,20.37,P48+ZTF,2,None,True,False,0.58666664362
2018 Jun 23,2458292.8016,r,99.0,99.0,99.0,20.37,P48+ZTF,2,None,True,True,0.708571434021
2018 Jun 23,2458292.8202,r,99.0,99.0,99.0,20.40,P48+ZTF,2,None,True,False,0.58666664362
2018 Jun 23,2458292.8202,r,99.0,99.0,99.0,20.40,P48+ZTF,2,None,True,True,0.708571434021
2018 Jun 23,2458292.8493,g,99.0,99.0,99.0,20.39,P48+ZTF,2,None,True,False,0.58666664362
2018 Jun 23,2458292.8493,g,99.0,99.0,99.0,20.39,P48+ZTF,2,None,True,True,0.708571434021
2018 Jun 23,2458292.9333,g,99.0,99.0,99.0,21.01,P48+ZTF,2,None,True,False,0.58666664362
2018 Jun 23,2458292.9333,g,99.0,99.0,99.0,21.01,P48+ZTF,2,None,True,True,0.708571434021
2018 Jun 24,2458293.7267,g,99.0,99.0,99.0,19.88,P48+ZTF,2,None,True,False,0.58666664362
2018 Jun 24,2458293.7267,g,99.0,99.0,99.0,19.88,P48+ZTF,2,None,True,True,0.708571434021
2018 Jun 24,2458293.7546,r,99.0,99.0,99.0,20.25,P48+ZTF,2,None,True,False,0.58666664362
2018 Jun 24,2458293.7546,r,99.0,99.0,99.0,20.25,P48+ZTF,2,None,True,True,0.708571434021
2018 Jun 24,2458293.7800,r,99.0,99.0,99.0,20.14,P48+ZTF,2,None,True,False,0.58666664362
2018 Jun 24,2458293.7800,r,99.0,99.0,99.0,20.14,P48+ZTF,2,None,True,True,None
2018 Jun 24,2458293.8080,r,99.0,99.0,99.0,20.23,P48+ZTF,2,None,True,False,0.58666664362
2018 Jun 24,2458293.8080,r,99.0,99.0,99.0,20.23,P48+ZTF,2,None,True,True,0.708571434021
2018 Jun 24,2458293.8484,g,99.0,99.0,99.0,20.26,P48+ZTF,1,None,True,False,0.58666664362
2018 Jun 24,2458293.8484,g,99.0,99.0,99.0,20.26,P48+ZTF,1,None,True,True,0.708571434021
2018 Jun 24,2458293.8493,g,99.0,99.0,99.0,20.25,P48+ZTF,2,None,True,False,0.58666664362
2018 Jun 24,2458293.8493,g,99.0,99.0,99.0,20.25,P48+ZTF,2,None,True,True,0.708571434021
2018 Jun 25,2458294.7163,g,99.0,99.0,99.0,20.03,P48+ZTF,2,None,True,False,0.58666664362
2018 Jun 25,2458294.7163,g,99.0,99.0,99.0,20.03,P48+ZTF,2,None,True,True,None
2018 Jun 25,2458294.7611,r,99.0,99.0,99.0,20.15,P48+ZTF,2,None,True,False,0.58666664362
2018 Jun 25,2458294.7611,r,99.0,99.0,99.0,20.15,P48+ZTF,2,None,True,True,0.708571434021
2018 Jun 25,2458294.7884,r,99.0,99.0,99.0,20.12,P48+ZTF,2,None,True,False,0.58666664362
2018 Jun 25,2458294.7884,r,99.0,99.0,99.0,20.12,P48+ZTF,2,None,True,True,0.708571434021
2018 Jun 25,2458294.8215,r,99.0,99.0,99.0,20.22,P48+ZTF,2,None,True,False,0.58666664362
2018 Jun 25,2458294.8215,r,99.0,99.0,99.0,20.22,P48+ZTF,2,None,True,True,0.708571434021
2018 Jun 25,2458294.8695,g,99.0,99.0,99.0,20.09,P48+ZTF,2,None,True,False,0.58666664362
2018 Jun 25,2458294.8695,g,99.0,99.0,99.0,20.09,P48+ZTF,2,None,True,True,0.708571434021
2018 Jun 26,2458295.7157,g,99.0,99.0,99.0,19.84,P48+ZTF,2,None,True,False,0.58666664362
2018 Jun 26,2458295.7157,g,99.0,99.0,99.0,19.84,P48+ZTF,2,None,True,True,None
2018 Jun 26,2458295.7686,r,99.0,99.0,99.0,20.11,P48+ZTF,2,None,True,False,0.58666664362
2018 Jun 26,2458295.7686,r,99.0,99.0,99.0,20.11,P48+ZTF,2,None,True,True,0.708571434021
2018 Jun 26,2458295.7870,r,99.0,99.0,99.0,20.13,P48+ZTF,2,None,True,False,0.58666664362
2018 Jun 26,2458295.7870,r,99.0,99.0,99.0,20.13,P48+ZTF,2,None,True,True,0.708571434021
2018 Jun 26,2458295.8051,r,99.0,99.0,99.0,20.09,P48+ZTF,2,None,True,False,0.58666664362
2018 Jun 26,2458295.8051,r,99.0,99.0,99.0,20.09,P48+ZTF,2,None,True,True,0.708571434021
2018 Jun 26,2458295.8673,g,99.0,99.0,99.0,19.95,P48+ZTF,2,None,True,False,0.58666664362
2018 Jun 26,2458295.8673,g,99.0,99.0,99.0,19.95,P48+ZTF,2,None,True,True,0.708571434021
2018 Jun 27,2458296.7292,g,99.0,99.0,99.0,19.52,P48+ZTF,2,None,True,False,0.58666664362
2018 Jun 27,2458296.7292,g,99.0,99.0,99.0,19.52,P48+ZTF,2,None,True,True,None
2018 Jun 27,2458296.7868,r,99.0,99.0,99.0,20.01,P48+ZTF,1,None,True,False,0.58666664362
2018 Jun 27,2458296.7868,r,99.0,99.0,99.0,20.01,P48+ZTF,1,None,True,True,0.708571434021
2018 Jun 27,2458296.7882,r,99.0,99.0,99.0,19.94,P48+ZTF,2,None,True,False,0.58666664362
2018 Jun 27,2458296.7882,r,99.0,99.0,99.0,19.94,P48+ZTF,2,None,True,True,0.708571434021
2018 Jun 27,2458296.9505,g,99.0,99.0,99.0,19.43,P48+ZTF,2,None,True,False,0.58666664362
2018 Jun 27,2458296.9505,g,99.0,99.0,99.0,19.43,P48+ZTF,2,None,True,True,None
2018 Jun 28,2458297.7412,g,99.0,99.0,99.0,19.76,P48+ZTF,2,None,True,False,0.58666664362
2018 Jun 28,2458297.7412,g,99.0,99.0,99.0,19.76,P48+ZTF,2,None,True,True,None
2018 Jun 28,2458297.8089,r,99.0,99.0,99.0,19.75,P48+ZTF,2,None,True,False,0.58666664362
2018 Jun 28,2458297.8089,r,99.0,99.0,99.0,19.75,P48+ZTF,2,None,True,True,0.708571434021
2018 Jun 28,2458297.8306,r,99.0,99.0,99.0,19.58,P48+ZTF,2,None,True,False,0.58666664362
2018 Jun 28,2458297.8306,r,99.0,99.0,99.0,19.58,P48+ZTF,2,None,True,True,None
2018 Jun 28,2458297.8451,r,99.0,99.0,99.0,19.79,P48+ZTF,2,None,True,False,0.58666664362
2018 Jun 28,2458297.8451,r,99.0,99.0,99.0,19.79,P48+ZTF,2,None,True,True,0.708571434021
2018 Jun 29,2458298.6964,g,99.0,99.0,99.0,19.56,P48+ZTF,2,None,True,False,0.58666664362
2018 Jun 29,2458298.6964,g,99.0,99.0,99.0,19.56,P48+ZTF,2,None,True,True,None
2018 Jun 29,2458298.7173,g,99.0,99.0,99.0,19.80,P48+ZTF,2,None,True,False,0.58666664362
2018 Jun 29,2458298.7173,g,99.0,99.0,99.0,19.80,P48+ZTF,2,None,True,True,None
2018 Jun 29,2458298.7389,g,99.0,99.0,99.0,19.95,P48+ZTF,2,None,True,False,0.58666664362
2018 Jun 29,2458298.7389,g,99.0,99.0,99.0,19.95,P48+ZTF,2,None,True,True,None
2018 Jun 29,2458298.7907,r,99.0,99.0,99.0,19.88,P48+ZTF,2,None,True,False,0.58666664362
2018 Jun 29,2458298.7907,r,99.0,99.0,99.0,19.88,P48+ZTF,2,None,True,True,0.708571434021
2018 Jun 29,2458298.8205,r,99.0,99.0,99.0,19.63,P48+ZTF,2,None,True,False,0.58666664362
