,jdobs,filter,seeing,gain,zp,ezp,programid,fieldid,ccdid,qid,filterid,moonra,moondec,moonillf,moonphase,airmass,nbad,nbadbkg,bkgstd,bkgmed,diffimgname,psfimgname,Fmcmc,Fmcmc_unc,Fmcmc_low_3sigma,Fmcmc_low_2sigma,Fmcmc_low_1sigma,Fmcmc_high_3sigma,Fmcmc_high_2sigma,Fmcmc_high_1sigma,Fratio,Fratio_unc,jdref_start,jdref_end,fcqfid
589,2458900.8366204,b'g',2.636,6.2,26.233629,3.04856e-05,2.0,576.0,3.0,3.0,1.0,309.623,-21.3962,-0.0501803,205.889,1.184,0.0,0.0,7.029852502679825,3.3516708612442017,ztf_20200221336609_000576_zg_c03_o_q3_scimrefdiffimg.fits,b'ztf_20200221336609_000576_zg_c03_o_q3_diffimgpsf.fits',-44.753851565311,31.673688757208758,-139.5248210065799,-107.63172346853142,-76.37075699747857,50.4671362695215,18.4773673346444,-13.02337948306105,-1.4367420976696291e-09,1.0168269427128746e-09,2458166.905324074,2458278.691138009,5760331.0
590,2458900.8590162,b'g',2.229,6.2,26.342831,2.02363e-05,2.0,576.0,3.0,3.0,1.0,310.011,-21.3664,-0.0492252,205.637,1.114,0.0,0.0,6.464204836845398,0.4549611210823059,ztf_20200221359005_000576_zg_c03_o_q3_scimrefdiffimg.fits,b'ztf_20200221359005_000576_zg_c03_o_q3_diffimgpsf.fits',-11.17390849305334,25.240441211845955,-86.46068378931427,-61.60525072922213,-36.4539871149669,64.91819762700797,39.069520644708106,14.02689530872501,-3.2439392348442413e-10,7.32764704539835e-10,2458166.905324074,2458278.691138009,5760331.0
591,2458900.8790394,b'g',2.03,6.2,26.356505,1.64673e-05,2.0,576.0,3.0,3.0,1.0,310.35,-21.3428,-0.0483836,205.414,1.072,0.0,0.0,6.75574004676342,0.9628542065620422,ztf_20200221379039_000576_zg_c03_o_q3_scimrefdiffimg.fits,b'ztf_20200221379039_000576_zg_c03_o_q3_diffimgpsf.fits',34.20329050594853,24.831395988567756,-39.89897724469519,-15.277507513527599,9.480371759459091,109.37460457860149,84.05982549388273,59.1431637365946,9.805412963797632e-10,7.118674507246091e-10,2458166.905324074,2458278.691138009,5760331.0
592,2458900.9150347,b'r',1.883,6.2,26.001224,1.38351e-05,2.0,576.0,3.0,3.0,2.0,310.94,-21.307,-0.0468757,205.008,1.035,0.0,0.0,8.538187368965147,0.5415647029876709,ztf_20200221415035_000576_zr_c03_o_q3_scimrefdiffimg.fits,b'ztf_20200221415035_000576_zr_c03_o_q3_diffimgpsf.fits',-3.9069942058104683,29.35207592206324,-92.5491368029194,-62.318267213563935,-33.28267062133085,84.24145035502511,54.50559995256934,25.421481222795627,-1.5536499205023507e-10,1.1672105977310565e-09,2458155.908321759,2458186.8920486113,5760332.0
593,2458901.8838079,b'r',1.976,6.2,26.193706,1.47373e-05,2.0,576.0,3.0,3.0,2.0,322.991,-18.6663,-0.0150581,194.097,1.06,0.0,0.0,8.424230079746245,-0.14996927976608276,ztf_20200222383808_000576_zr_c03_o_q3_scimrefdiffimg.fits,b'ztf_20200222383808_000576_zr_c03_o_q3_diffimgpsf.fits',-5.571081756283151,31.726467364006503,-102.01733953102342,-69.05284916254901,-37.18278761799074,91.81324843153112,58.2363419448309,26.27014711002227,-1.8554836500350544e-10,1.056669854127699e-09,2458155.908321759,2458186.8920486113,5760332.0
594,2458901.8985532,b'r',1.902,6.2,26.198578,1.27431e-05,2.0,576.0,3.0,3.0,2.0,323.234,-18.6327,-0.0147034,193.929,1.044,0.0,0.0,8.046416822052,-1.2162275314331055,ztf_20200222398553_000576_zr_c03_o_q3_scimrefdiffimg.fits,b'ztf_20200222398553_000576_zr_c03_o_q3_diffimgpsf.fits',-2.66797868599706,29.060969486756065,-91.04805232975627,-61.027246379940216,-31.89714388764679,85.08364805299138,55.33108800306895,26.22479508586534,-8.846085970944639e-11,9.635603006435546e-10,2458155.908321759,2458186.8920486113,5760332.0
595,2458901.9198032,b'r',1.961,6.2,26.224482,1.24902e-05,2.0,576.0,3.0,3.0,2.0,323.577,-18.5866,-0.0141936,193.685,1.033,0.0,0.0,8.573837253952025,-0.7420037984848022,ztf_20200222419803_000576_zr_c03_o_q3_scimrefdiffimg.fits,b'ztf_20200222419803_000576_zr_c03_o_q3_diffimgpsf.fits',47.36303903849529,30.559403856433455,-43.588357191268585,-13.602072630688525,16.686531760930915,140.27720905077484,108.31938707478999,77.80533947379783,1.5333692898808723e-09,9.893548291925418e-10,2458155.908321759,2458186.8920486113,5760332.0
596,2458901.9416204,b'r',2.38,6.2,26.193842,1.47591e-05,2.0,576.0,3.0,3.0,2.0,323.92,-18.5419,-0.0137068,193.447,1.038,0.0,0.0,7.895492408847806,-0.17915230989456177,ztf_20200222441562_000576_zr_c03_o_q3_scimrefdiffimg.fits,b'ztf_20200222441562_000576_zr_c03_o_q3_diffimgpsf.fits',44.42479448746384,34.86174195764947,-60.55292962220901,-25.190413316730826,9.44786973889802,148.38319611528584,113.5263537385234,79.17135365419696,1.479410263775942e-09,1.1609467070814901e-09,2458155.908321759,2458186.8920486113,5760332.0
597,2458901.9615046,b'r',2.312,6.2,26.18935,1.91994e-05,2.0,576.0,3.0,3.0,2.0,324.223,-18.5031,-0.0132703,193.23,1.057,0.0,0.0,8.646287331771846,0.9945404529571533,ztf_20200222461493_000576_zr_c03_o_q3_scimrefdiffimg.fits,b'ztf_20200222461493_000576_zr_c03_o_q3_diffimgpsf.fits',-52.634763707936855,36.738492971031164,-162.4918044986627,-125.41462203669552,-89.27236126038355,58.666108072312184,21.358031646901267,-15.79537531832122,-1.7600810925493918e-09,1.2285174723425576e-09,2458155.908321759,2458186.8920486113,5760332.0
598,2458903.835787,b'g',2.284,6.2,26.329026,2.25712e-05,2.0,576.0,3.0,3.0,1.0,345.697,-11.4354,0.0043583,172.429,1.158,0.0,0.0,7.120928311657906,0.17862188816070557,ztf_20200224335775_000576_zg_c03_o_q3_scimrefdiffimg.fits,b'ztf_20200224335775_000576_zg_c03_o_q3_diffimgpsf.fits',-23.70810886895587,28.154939261505973,-107.65282674098634,-79.8685778232267,-51.9000729095053,61.172052537740484,32.23268368284336,4.409805613506646,-6.970862443777977e-10,8.278357831904005e-10,2458166.905324074,2458278.691138009,5760331.0
